"TID_INTRO_MESSAGE_TITLE","WELCOME TO HADES' STAR"
"TID_BLS_REWARD_CREDIT_DETAILS","The amount of Credits awarded after each match depends on your final standing in the Blue Star.\n\nYour maximum daily Credit Reward for all Blue Stars depends on your Battleship upgrade level."
"TID_BLS_REWARD_HYDRO_DETAILS","The amount of Hydrogen awarded after each match depends on your final standing in the Blue Star.\n\nYour maximum daily Hydrogen reward for all Blue Stars is determined by your Empire's total Hydrogen storage capacity."
"TID_BLS_NUM_RANKED_MATCHES_PLAYED_OUT_OF_MAX","{0} / {1} RANKED MATCHES PLAYED"
"TID_RELAY_HUD_SELECT_SECTOR","SELECT A SECTOR TO ACTIVATE THE RELAY ON"
"TID_OBJECT_ACTION_RELAY_STATUS","RELAY STATUS"
"TID_RELAY_DLG_COLLECT_MORE_FRAGMENTS","To activate the Relay in a new Sector, collect more Star fragments by participating in Blue Stars."
"TID_ERR_SECTOR_ALREADY_IN_RELAY","The Relay is already active on this Sector."
"TID_ERR_SECTOR_NO_SHIPMENTS","This Sector does not produce any shipments."
"TID_ACTIVATE_RELAY","ACTIVATE ON NEW SECTOR"
"TID_RELAY_NUM_SHIPMENTS","{0} shipments in Sector"
"TID_RELAY_EXPIRE_TIME","Expires in {0}"
"TID_RELAY_NEXT_SHIPMENT","Next delivery in {0}"
"TID_RELAY_DEACTIVATE_BUTTON","DEACTIVATE"
"TID_RELAY_CONFIRM_DEACTIVATE","Are you sure you want to deactivate the Shipment Relay on this Sector?"
"TID_RELAY_FRAGMENTS_INFO","The amount of Fragments that are currently stored on the Relay. Fragments are needed to power this Station. Participate in Blue Stars to earn more Fragments."
"TID_RELAY_SECTORS_INFO","The amount of Sectors the Relay is currently active on. Upgrade to increase the maximum allowed Sectors."
"TID_RELAY_CONFIRM_SPEND","Activate the Shipment Relay on this Sector? The total Hydrogen cost depends on the maximum shipments generated in the sector, and your total Hydrogen storage capacity."
"TID_PLAYER_DETAILS_VISIT","Visit Star"
"TID_PLAYER_DETAILS_VIEW","Player Details"
"TID_PLAYER_DETAILS_VIEWCORP","View Corporation"
"TID_PLAYER_DETAILS_INVITE","Invite"
"TID_PLAYER_DETAILS_INVITE_SENT","You have invited this player to join your Corporation"
"TID_PLAYER_DETAILS_INVITE_FAIL_1","Invite failed, player is already in a Corporation"
"TID_PLAYER_DETAILS_YOUR_PROFILE","Your Profile"
"TID_PLAYER_DETAILS_PROMOTE","Promote"
"TID_PLAYER_DETAILS_DEMOTE","Demote"
"TID_PLAYER_DETAILS_KICK","Kick"
"TID_PLAYER_DETAILS_CONFIRM_KICK","Are you sure you want to kick {0} out of the Corporation?"
"TID_PLAYER_DETAILS_PROMOTE_TO_LEADER","Would you like to make {0} the new First Officer? You will become an Officer."
"TID_PLAYER_DETAILS_PROMOTE_MSG","You have promoted {0}"
"TID_PLAYER_DETAILS_DEMOTE_MSG","You have demoted {0}"
"TID_PLAYER_DIPLOMACY_DLG_TITLE","PLAYER INFO"
"TID_PLAYER_DIPLOMACY_DLG_END_DIPLOMACY","END DIPLOMATIC RELATIONS"
"TID_PLAYER_DIPLOMACY_STAT_DURATION","IN DIPLOMACY FOR"
"TID_ERROR_CANNOT_ACCEPT_DIPLO_REQUEST","Cannot accept this request. The other player does not have any free Diplomacy Stations."
"TID_PLAYER_DIPLOMACY_DLG_GRAPH_TODAY","TODAY"
"TID_ASTEROID_FIELD_DESCR","Asteroid fields contain Hydrogen that can be collected over time using Miner ships."
"TID_CR_ASTEROID_FIELD","Rich Asteroid Field"
"TID_CR_ASTEROID_FIELD_DESCR","This special Asteroid field will add a one off Credit amount to the owner's Empire when fully mined. Rich Asteroid fields are rare and only appear once per day per player in Red Stars."
"TID_BS_ASTEROID_FIELD_DESCR","This Asteroid field has ran out of Hydrogen and can only be used as a navigation waypoint."
"TID_MOON_DESCR","Moons produce shipments that can be delivered to other moons, planets or trade stations for a profit."
"TID_STAR_OWNER","OWNER"
"TID_STAR_OWNER_DESCR","The owner of a star controls what other Empires can access it, by establishing diplomatic relations."
"TID_STAR_DISCOVER_DATE","DISCOVERED ON"
"TID_STAR_CONDITION","CONDITION"
"TID_STAR_CONDITION_STABLE","Stable"
"TID_STAR_CONDITION_STABLE_DESCR","This star is not under threat of Supernova for the foreseeable future."
"TID_STAR_CONDITION_SUPERNOVA","Supernova Imminent"
"TID_STAR_CONDITION_SUPERNOVA_TIMER","Supernova in {0}"
"TID_STAR_CONDITION_SUPERNOVA_DESCR","This star will explode soon. Any ships left behind will be destroyed."
"TID_STAR_SYSTEM_SIZE_0","Small"
"TID_STAR_SYSTEM_SIZE_1","Large"
"TID_STAR_SYSTEM_SIZE","STAR SYSTEM SIZE"
"TID_STAR_SYSTEM_SIZE_DESCR","The larger the star system, the more it costs to move your ships, both in time and in Hydrogen"
"TID_SECURITY_RATING","SECURITY RATING"
"TID_SECURITY_RATING_0","Secure"
"TID_SECURITY_RATING_1","Partially Secure"
"TID_SECURITY_RATING_0_DESCR","No combat between player-controlled forces can take place in this star system. Ships lost to combat with Cerberus will return to a safe planet."
"TID_SECURITY_RATING_1_DESCR","No combat between player-controlled forces can take place in this star system. Ships lost to combat with Cerberus ships will jump home safely. Ships lost to Supernova will be lost permanently."
"TID_SECURITY_RATING_2","Partially Secure"
"TID_SECURITY_RATING_2_DESCR","Your ships will open fire against any ships that belong to players from other Corporations. Ships lost to combat will jump home safely. Ships lost to Supernova will be lost permanently."
"TID_SECURITY_RATING_3","Secure"
"TID_SECURITY_RATING_3_DESCR","Your ships will open fire against all other players' ships. Ships lost in Blue Stars for any reason will jump home safely."
"TID_SECURITY_RATING_4","Not Secure"
"TID_SECURITY_RATING_4_DESCR","No combat between player-controlled forces can take place in this star system. Ships lost to combat with Cerberus ships, or to Supernova, will be lost permanently."
"TID_FLEET_HULL_STRENGTH_MAX","MAX HULL STRENGTH"
"TID_FLEET_HULL_STRENGTH_INFO","The current and maximum hull strength for this ship. When hull strength points become 0, the ship is destroyed."
"TID_FLEET_HULL_STRENGTH_INFO_MAX","Determines the maximum defensive strength of this ship."
"TID_FLEET_HULL_STRENGTH","HULL STRENGTH"
"TID_FLEET_HEAL_RATE","REPAIR RATE"
"TID_FLEET_HEAL_RATE_DESCR","The amount of Hull points repaired per second, when the ship is docked on a planet or station in the Home Star."
"TID_FLEET_SHIELD_STRENGTH","SHIELD STRENGTH"
"TID_FLEET_SHIELD_STRENGTH_INFO","Shields provide additional coverage on the ship's hull. Once a shield is depleted, its hull starts taking damage."
"TID_DESTROYER_AREADAMAGE","AREA DAMAGE AMOUNT"
"TID_DESTROYER_AREADAMAGERANGE","AREA DAMAGE RANGE"
"TID_FLEET_SENTINELS_SPAWNED","SENTINELS SPAWNED"
"TID_FLEET_SENTINELS_SPAWNED_DESCR","The number of Sentinels that will appear after this ship is destroyed"
"TID_FLEET_DPM","DAMAGE PER SECOND"
"TID_FLEET_DPM_INFO","The damage this ship does to the targeted enemy ship each second"
"TID_ATTACK_RANGE","ATTACK RANGE"
"TID_FLEET_SHIPMENT_TITLE","SHIPMENT"
"TID_FLEET_SHIPMENT_INFO","{0} ({1})"
"TID_OWNER","Owned by {0}"
"TID_COLONIZED_BY","Colonized by {0}"
"TID_CERBERUS_STATION_SPAWN_LABEL","SHIPS SPAWNED"
"TID_CERBERUS_STATION_ATTACK_RANGE","ATTACK RANGE"
"TID_CERBERUS_STATION_ATTACK_DAMAGE","DAMAGE PER SECOND"
"TID_CERBERUS_STATION_HULL_LABEL","HULL STRENGTH"
"TID_CERBERUS_STATION_SHIELD_LABEL","SHIELD STRENGTH"
"TID_CERBERUS_STATION_SHIELD_REGEN_LABEL","SHIELD REGENERATION"
"TID_CERBERUS_STATION_SHIELD_REGEN_DELAY","REGENERATION DELAY"
"TID_CERBERUS_STATION_SHIELD_REGEN_DELAY_INFO","The amount of time it takes for the shield to start re-generating, after it takes any amount of damage."
"TID_FLEET_HYDRO_CAPACITY","HYDROGEN STORAGE USED"
"TID_FLEET_HYDRO_CAPACITY_INFO","When your Hydrogen storage is fully used, return the ship to any of your planets to deposit the Hydrogen."
"TID_FLEET_HYDRO_USAGE","HYDROGEN USED"
"TID_FLEET_HYDRO_USAGE_VALUE","{0}/100 AU"
"TID_FLEET_HYDRO_USAGE_DESCR","Total amount of Hydrogen this ship uses during travel (including installed modules)"
"TID_FLEET_SLOTS_0","MODULE SLOTS (TRANSPORT)"
"TID_FLEET_SLOTS_0_DESCR","The number of slots this ship has for installing Transport modules"
"TID_FLEET_SLOTS_1","MODULE SLOTS (MINER)"
"TID_FLEET_SLOTS_1_DESCR","The number of slots this ship has for installing Miner modules"
"TID_FLEET_SLOTS_2","MODULE SLOTS (SUPPORT)"
"TID_FLEET_SLOTS_2_DESCR","The number of slots this ship has for installing Combat modules"
"TID_FLEET_SLOTS_3","MODULE SLOTS (WEAPON)"
"TID_FLEET_SLOTS_3_DESCR","The number of slots this ship has for installing Weapon modules"
"TID_FLEET_SLOTS_4","MODULE SLOTS (SHIELD)"
"TID_FLEET_SLOTS_4_DESCR","The number of slots this ship has for installing Shield modules"
"TID_FLEET_SLOTS_5","MODULE SLOTS (DRONE)"
"TID_FLEET_SLOTS_5_DESCR","The number of slots this ship has for installing Drone modules"
"TID_PLANET_LEVEL_DESCR","PLANET LEVEL"
"TID_PLANET_LEVEL_INFO","Higher level planets produce more shipments and can store more resources"
"TID_FLEET_SPEED","SPEED"
"TID_SPEED_DIST_PER_MINUTE","{0}AU/{1}"
"TID_SHIPYARD_CAPACITY","FLEET CAPACITY"
"TID_SHIPYARD_CAPACITY_DESCR","The amount of ships your Empire can support."
"TID_BUILDING_LEVEL_DESCR","STATION LEVEL"
"TID_HARVESTER_HYDRO_PER_DAY_INFO","DETECTED HYDROGEN"
"TID_HARVESTER_HYDRO_PER_DAY_INFO_DESCR","The total amount of Hydrogen the Star Harvester will detect each day. New Hydrogen is generated via Scanned Asteroid fields, near the system's Short Range Scanners."
"TID_DISBAND_SHIP_BUTTON","Disband"
"TID_UPGRADE_BUTTON","UPGRADE"
"TID_UPGRADE_SHIP_DESIGN","UPGRADE SHIP DESIGN"
"TID_INFO_VALUE_PER_HR","{0}/h"
"TID_INFO_VALUE_PER_SEC","{0}/s"
"TID_INFO_VALUE_PER_DAY","{0}/d"
"TID_INSTALLED_MODULES_AREA_TITLE","INSTALLED MODULES:"
"TID_SECTOR_UNLOCK_PRICE","SCAN PRICE"
"TID_SECTOR_UNLOCK_TIME","SCAN TIME"
"TID_UNEXPLORED_SECTOR","Unexplored Sector"
"TID_UNEXPLORED_SECTOR_DESCR","An uncharted area of space. Build a Short Range Scanner in an adjacent sector to allow exploration."
"TID_EXPLORED_SECTOR_DESCR","Sectors divide the space around a Star in smaller regions. Some Modules and other game mechanics operate on Sectors."
"TID_SECTOR_DISPLAY_NAME","SECTOR {0}"
"TID_SECTOR_NEXT_ASTEROID_SPAWN","Spawning Asteroid Field"
"TID_SECTOR_ASTEROIDS_FULL","Asteroid Capacity reached."
"TID_ASTERID_FIELD_HYDROGEN_REMAINING","HYDROGEN ON THIS ASTEROID"
"TID_ASTEROID_FIELD_LIFETIME","LIFETIME"
"TID_ASTEROID_FIELD_LIFETIME_DESCR","Scanned asteroid fields have a limited lifetime. After the time elapses, they disappear."
"TID_ASTERID_FIELD_CREDIT_REWARD","CREDITS STORED"
"TID_TOTAL_HYDRO_IN_SECTOR","TOTAL HYDROGEN IN SECTOR"
"TID_GENESIS_COOLDOWN","GENESIS COOLDOWN"
"TID_ENRICH_COOLDOWN","ENRICH COOLDOWN"
"TID_NEW_HYDRO_PER_DAY","NEW HYDROGEN PER DAY"
"TID_NEW_HYDRO_PER_DAY_DESCR","The maximum amount of Hydrogen that can be contained in newly spawned Asteroids in this Sector. New Asteroids spawn gradually during the day."
"TID_STATION_UPG_SHIPMENT_YIELD","SHIPMENT VALUE"
"TID_STATION_UPG_SHIPMENT_YIELD_DESCR","The total credit reward this station's shipments generate, adjusted per day."
"TID_NUM_SHIPMENTS_PER_HR","SHIPMENTS PER HOUR"
"TID_NUM_SHIPMENTS_PER_HR_DESCR","The average number of shipments this planet generates on each hourly refresh cycle."
"TID_NUM_SHIPMENTS_MAX","MAX SHIPMENTS"
"TID_NUM_SHIPMENTS_MAX_DESCR","The maximum amount of shipments this planet can hold."
"TID_SHIP_EDIT_MODULES","Edit Modules"
"TID_REDSCANNER_MAX_BATTLESHIPS","BATTLESHIP LIMIT"
"TID_REDSCANNER_MAX_BATTLESHIPS_HINT","The maximum number of Battleships that can be sent through the scanner for maximum level Red Stars. Other ship types can be sent freely."
"TID_REDSCANNER_MAX_STAR_LEVEL","MAXIMUM RED STAR LEVEL"
"TID_REDSCANNER_MAX_STAR_LEVEL_HINT","Higher level Red Stars contain higher quality Artifacts and harder Cerberus forces."
"TID_REDSCANNER_MAX_INFLUENCE","MAXIMUM EMPIRE POWER"
"TID_REDSCANNER_MAX_INFLUENCE_DESCR","The maximum amount of EMPIRE POWER the owner player can achieve by running Red Stars at the maximum level allowed by this scanner."
"TID_REDSCANNER_CREDITS_PER_DAY","RICH ASTEROID AMOUNT"
"TID_REDSCANNER_CREDITS_PER_DAY_DARK","RICH ASTEROID AMOUNT (DARK RED STARS)"
"TID_REDSCANNER_CREDITS_PER_DAY_DESCR","The amount of Credits that can be earned per day by mining Rich Asteroids in the maximum level Red Star allowed by this scanner."
"TID_REDSCANNER_OPTIMAL_INFLUENCE","OPTIMAL EMPIRE POWER"
"TID_REDSCANNER_OPTIMAL_INFLUENCE_DESCR","Success in maximum level Red Stars allowed by this Scanner will yield the most EMPIRE POWER gain if the player's EMPIRE POWER is lower than this value."
"TID_REDSCANNER_CREDITS_COUNTDOWN","RICH ASTEROID AVAILABLE"
"TID_REDSCANNER_CREDITS_COUNTDOWN_DESC","Indicates when the next Rich Asteroid field will be available in a Red Star."
"TID_REDSCANNER_RICH_DRS_COUNTDOWN","RICH DARK RED STAR ARTIFACTS AVAILABLE"
"TID_REDSCANNER_RICH_DRS_COUNTDOWN_DESC","Indicates when the next Rich Artifacts will appear in a Dark Red Star. Rich Artifacts have a greatly increased research output, but only appear on the first Dark Red Star scan each day."
"TID_REDSCANNER_HYDRO_SEARCH_COST","SCAN COST"
"TID_REDSCANNER_HYDRO_SEARCH_COST_DESCR","The amount of Hydrogen it costs to start a scan for a Red Star at the maximum allowed level."
"TID_TRANSPORT_CAPACITY","BASE CARGO SLOTS"
"TID_TRANSPORT_CAPACITY_DESCR","The amount of slots available to load shipments and artifacts. Additional modules may affect this capacity"
"TID_TRANSPORT_CAPACITY_TOTAL","TOTAL CARGO SLOTS"
"TID_TRANSPORT_CAPACITY_TOTAL_DESCR","The amount of slots available to load shipments and artifacts, including effects of installed modules"
"TID_HYDRO_CAPACITY","BASE HYDROGEN CAPACITY"
"TID_HYDRO_CAPACITY_DESCR","The amount of storage available to store mined Hydrogen. Additional modules may affect this capacity"
"TID_HYDRO_CAPACITY_TOTAL","TOTAL HYDROGEN CAPACITY"
"TID_HYDRO_CAPACITY_TOTAL_DESCR","The total amount of storage available to store mined Hydrogen, including effects of installed modules"
"TID_MINER_MINE_SPEED","BASE MINING SPEED"
"TID_MINER_MINE_SPEED_CURRENT","CURRENT MINING SPEED"
"TID_MINER_MINE_SPEED_VALUE","{0}/min"
"TID_MINER_MINE_SPEED_DESCR","The base mining speed of this Miner. Installing new modules can affect this base value."
"TID_MINER_AUTO_SECTORS","MINING SECTORS"
"TID_MINER_AUTO_SECTORS_DESCR","The number of Sectors the Miner will automatically mine from, before requiring new orders. Only applies to Yellow Stars."
"TID_DRONE_LIFETIME","LIFETIME"
"TID_DRONE_LIFETIME_DESCR","Drones have a limited life time. Once the timer expires, the drone will be destroyed."
"TID_TURRET_SETUP_TIME","SETUP TIME"
"TID_FINISH_REPAIRS_NOW","Finish Repairs"
"TID_RELAY_DURATION","ACTIVATE DURATION"
"TID_RELAY_DURATION_DESCR","The amount of time the Relay will be active on each sector it covers."
"TID_RELAY_SHIPMENTS_PER_HOUR","SHIPMENTS PER HOUR"
"TID_RELAY_SHIPMENTS_PER_HOUR_DESCR","The maximum number of shipments that will be automatically delivered per hour, for each sector the Relay is active on."
"TID_RELAY_ACTIVATE_PRICE","ACTIVATION PRICE"
"TID_RELAY_ACTIVATE_PRICE_DESCR","The amount of Blue Star fragments required to activate the Relay on a single sector."
"TID_RELAY_FRAGMENTS_STORED","STORED FRAGMENTS"
"TID_RELAY_FRAGMENTS_STORED_DESCR","The amount of Blue Star fragments currently stored on the Station and available to be used for activation."
"TID_RELAY_FRAGMENTS_MAX","MAX FRAGMENTS"
"TID_RELAY_FRAGMENTS_MAX_DESCR","The maximum amount of Blue Star fragments that can be stored on the Station."
"TID_RELAY_BONUS_PCT","DELIVERY BONUS"
"TID_RELAY_BONUS_PCT_DESCR","The additional bonus to the Credit paypout that will be applied when a shipment is delivered via the Relay."
"TID_RELAY_MAX_SECTORS","MAX SECTORS"
"TID_RELAY_MAX_SECTORS_DESCR","The maximum amount of Sectors that can have the Relay active simultaneously."
"TID_SPAWNER_DELAY","SPAWN DELAY"
"TID_SPAWNER_DELAY_DESCR","The amount of time it takes for ships to spawn, after this Jumpgate appears."
"TID_SPAWNER_NUM_SPAWNED","SHIPS SPAWNED"
"TID_SPAWNER_NUM_SPAWNED_DESCR","The amount of Cerberus ships that will be spawned by this Jumpgate."
"TID_SPAWNER_MAX_RADIUS","MAX SPAWN RADIUS"
"TID_SPAWNER_MAX_RADIUS_DESCR","The maximum distance from the center of the Jumpgate that spawned Cerberus ships can appear."
"TID_SPAWNER_PROGRESS","Spawning ships..."
"TID_EMP_RESIST","EMP RESISTANCE"
"TID_EMP_RESIST_DESCR","Disable time is reduced by this percentage when the EMP module is used against this ship."
"TID_BLUESCANNER_DAILY_PERIOD_COUNTDOWN","DAILY AWARDS AVAILABLE"
"TID_BLUESCANNER_DAILY_PERIOD_COUNTDOWN_DESCR","Indicates when your daily rewards bar for Blue Stars replenishes. This includes the daily Ranked match counter."
"TID_INFO_REWARD_AVAILABLE_NOW","NOW"
"TID_FLEET_MAX_TARGETS","MAXIMUM TARGETS"
"TID_PROJECTILE_DAMAGE_MODIFIER","DAMAGE MODIFIER"
"TID_PROJECTILE_DAMAGE_MODIFIER_DESCR","This modifier was applied to the Projectile at launch by one or more Modules. It will be applied to the Damage amounts on impact."
"TID_DRS_FAIL_NO_FREE_SHIP_SLOTS","Failed to join Dark Red Star. Other players have already jumped the maximum number of allowed Battleships."
"TID_JOIN_RS_FAIL_STAR_SUPERNOVA","This Red Star has gone Supernova."
"TID_JOIN_RS_FAIL_STAR_FULL","This Red Star does not have any free player slots."
"TID_JOIN_RS_FAIL_STAR_TOO_LATE","You can not join a Red Star this close to Supernova."
"TID_CUSTOMIZE_OBJECT","CUSTOMIZE"
"TID_CUSTOMIZE_PLANET_INFO","Select a new permanent appearance for this Planet."
"TID_CUSTOMIZE_STAR_INFO","Select a new permanent appearance for this Star."
"TID_APPLY_PLANET_CUSTOMIZATION_CONFIRM","Permanently apply this new appearance to the Planet?"
"TID_APPLY_STAR_CUSTOMIZATION_CONFIRM","Permanently apply this new appearance to the Star?"
"TID_LEADERBOARDS_DLG_TITLE","LEADERBOARDS"
"TID_LEADERBOARDS_DLG_TOP_PLAYERS","TOP PLAYERS"
"TID_LEADERBOARDS_DLG_TOP_CORPS","TOP CORPORATIONS"
"TID_LEADERBOARDS_DIALOG_COLUMN_NAME","Name"
"TID_LEADERBOARD_SHIP_XP","XP"
"TID_SHIP_STAT_XP","XP"
"TID_SHIP_STAT_XP_INFO","XP is gained when doing damage to other player's Battleships in White Stars."
"TID_SHIP_XP_EVENT_TITLE","SHIP LEADERBOARDS EVENT"
"TID_SHIP_XP_EVENT_ENDS_IN","ENDS IN: {0}"
"TID_SHIP_XP_EVENT_ENDED","EVENT HAS ENDED"
"TID_SHIP_XP_EVENT_AWARD","The Battleship Leaderboards event is over! You own the ship at position {0} on the leaderboards. You have been awarded <sprite name=''pc''> <c3>{1}</color>"
"TID_PRIVATE_RS_EVENT_TITLE","PRIVATE RED STAR EVENT"
"TID_PRIVATE_RS_EVENT_INFO","Help your Corporation succeed in private Red Stars and climb the leaderboards! Every time a private Red Star ends, your Corporation will gain points depending on the Red Star level, how many artifacts were collected, and how many Cerberus ships cleared.\n\nEvery member in a top Corporation at the time the Event ends will earn Crystals:\n\nTop {3}: <sprite name=''pc''> <color>{0}</color>\nTop {4}: <sprite name=''pc''> <color>{1}</color>\nTop {5}: <sprite name=''pc''> <color>{2}</color>"
"TID_PRIVATE_RS_EVENT_AWARD","The Private Red Star event is over! Your Corporation is at position {0} on the leaderboards. You have been awarded <sprite name=''pc''> <c3>{1}</color>"
"TID_PRIVATE_RS_EVENT_SEASON_START","SEASON {0} STARTS IN {1}"
"TID_BS_EVENT_SEASON","BLUE STAR SEASON {0}"
"TID_BS_EVENT_SEASON_ENDS","ENDS IN {0}"
"TID_BS_EVENT_INFO","Participate in Ranked Blue Stars matches to earn Points and win Crystal rewards when the season ends.\n\nAll participants will receive the following rewards if they exceed a certain Point count at the end of the season:\n\n{0} or more Points: <sprite name=''pc'' color=#000000> {3}\n{1} or more Points: <sprite name=''pc'' color=#000000> {4}\n{2} or more Points: <sprite name=''pc'' color=#000000> {5}\n\nIn addition, players on the Leaderboard when the event ends will receive the following rewards:\n\nTop {6}: <sprite name=''pc'' color=#000000> {9}\nTop {7}: <sprite name=''pc'' color=#000000> {10}\nTop {8}: <sprite name=''pc'' color=#000000> {11}"
"TID_WS_EVENT_SEASON","WHITE STAR SEASON {0}"
"TID_WS_EVENT_INFO","Participate and win White Stars during the Season to unlock the following Distinctions:\n\n{0} or more wins: {1}\n\n{2} wins: {3}\n\n{4} wins: {5}"
"TID_LEADERBOARDS_SORT_BY_INFLUENCE","By EMPIRE POWER"
"TID_LEADERBOARDS_SORT_BY_FRAGMENTS","By Blue Star Points"
"TID_LEADERBOARDS_SORT_BY_WS_SCORE","By White Star score"
"TID_LEADERBOARDS_SORT_BY_RELICS","By Corporation XP"
"TID_LEADERBOARDS_SORT_BY_RS_SCORE","By Red Star Score"
"TID_INFLUENCE_DECAY_LABEL","POWER DECAY ACTIVE"
"TID_INFLUENCE_DECAY_INFO","Players on this leaderboard lose 3% of their EMPIRE POWER for every 3 days without a win in their maximum level Red Star."
