"TID_INTRO_MESSAGE_TITLE","Hades' Starへようこそ"
"TID_RELAY_DLG_COLLECT_MORE_FRAGMENTS","新たなセクターでリレーを作動させるには、ブルースター・ミッションに参加してより多くのスターフラグメントを回収してください。"
"TID_ERR_SECTOR_ALREADY_IN_RELAY","リレーはすでにこのセクターで作動済みです。"
"TID_ERR_SECTOR_NO_SHIPMENTS","このセクターは貨物を生産しません。"
"TID_ACTIVATE_RELAY","新たなセクターで作動"
"TID_RELAY_NUM_SHIPMENTS","セクター内貨物数{0}"
"TID_RELAY_EXPIRE_TIME","期限切れまで{0}"
"TID_RELAY_NEXT_SHIPMENT","次の輸送まで{0}"
"TID_PLAYER_DETAILS_VISIT","恒星系を見る"
"TID_PLAYER_DETAILS_VIEW","プレーヤーの詳細"
"TID_PLAYER_DETAILS_VIEWCORP","コーポレーションを見る"
"TID_PLAYER_DETAILS_INVITE","招待する"
"TID_PLAYER_DETAILS_INVITE_SENT","このプレーヤーをコーポレーションに招待しました"
"TID_PLAYER_DETAILS_INVITE_FAIL_1","招待に失敗しました。このプレーヤーは既に別のコーポレーションに参加しています"
"TID_PLAYER_DETAILS_YOUR_PROFILE","プロフィール"
"TID_PLAYER_DETAILS_PROMOTE","昇格"
"TID_PLAYER_DETAILS_DEMOTE","降格"
"TID_PLAYER_DETAILS_KICK","キック"
"TID_PLAYER_DETAILS_CONFIRM_KICK","本当に{0}をコーポレーションからキックしますか？"
"TID_PLAYER_DETAILS_PROMOTE_TO_LEADER","{0}を新たなファーストオフィサーにしますか？あなたはオフィサーになります。"
"TID_PLAYER_DETAILS_PROMOTE_MSG","{0}を昇進させました"
"TID_PLAYER_DETAILS_DEMOTE_MSG","{0}を降格させました"
"TID_PLAYER_DIPLOMACY_DLG_TITLE","プレーヤー情報"
"TID_PLAYER_DIPLOMACY_DLG_END_DIPLOMACY","外交関係を終了する"
"TID_PLAYER_DIPLOMACY_STAT_DURATION","外交期間："
"TID_PLAYER_DIPLOMACY_STAT_TOTAL_SHIPMENT","合計貨物量"
"TID_PLAYER_DIPLOMACY_DLG_TRADE_INFO","　　"
"TID_PLAYER_DIPLOMACY_DLG_GRAPH_7_DAYS_AGO","7日前"
"TID_PLAYER_DIPLOMACY_DLG_GRAPH_TODAY","今日"
"TID_PLAYER_DIPLOMACY_DLG_GRAPH_TAXES_PER_DAY","貨物量の推移"
"TID_ERROR_CANNOT_ACCEPT_DIPLO_REQUEST","リクエストを承認できません。相手プレーヤーが未使用の外交ステーションを持っていません。"
"TID_ASTEROID_FIELD_DESCR","小惑星帯には水素が存在し、採掘船を使用することで少しずつ回収することができ る。"
"TID_CR_ASTEROID_FIELD","豊穣の小惑星帯"
"TID_CR_ASTEROID_FIELD_DESCR","完全採掘したときに所有者の帝国にクレジットを1度付加する特殊な小惑星帯。豊穣の小惑星帯は稀少で、レッドスターの各プレイヤーに1日1回のみ出現する。"
"TID_BS_ASTEROID_FIELD_DESCR","この小惑星帯は水素が枯渇したため、航行のウェイポイントとしてのみ利用可能です。"
"TID_MOON_DESCR","衛星は貨物を生産する。貨物を他の衛星、惑星、交易ステーションへ輸送すれば利益を得ることができる。"
"TID_STAR_OWNER","所有者"
"TID_STAR_OWNER_DESCR","恒星系の所有者は、外交関係の樹立によって他の帝国からのアクセスをコントロールする。"
"TID_STAR_CONDITION","状態"
"TID_STAR_CONDITION_STABLE","安定"
"TID_STAR_CONDITION_STABLE_DESCR","この恒星が近い将来にスーパーノヴァを起こす恐れはない"
"TID_STAR_CONDITION_SUPERNOVA","スーパーノヴァ寸前"
"TID_STAR_CONDITION_SUPERNOVA_TIMER","スーパーノヴァまで{0}"
"TID_STAR_CONDITION_SUPERNOVA_DESCR","この恒星は間もなく爆発する。爆発に巻き込まれた艦船や設備は消滅する。"
"TID_STAR_SYSTEM_SIZE_0","小型"
"TID_STAR_SYSTEM_SIZE_1","大型"
"TID_STAR_SYSTEM_SIZE","恒星系の規模"
"TID_STAR_SYSTEM_SIZE_DESCR","恒星系が大きくなればなるほど、艦船の移動により多くの時間と水素が必要となる。"
"TID_SECURITY_RATING","セキュリティ評価"
"TID_SECURITY_RATING_0","安全"
"TID_SECURITY_RATING_1","危険"
"TID_SECURITY_RATING_0_DESCR","この恒星系では、プレーヤー同士の戦闘は発生しない"
"TID_SECURITY_RATING_1_DESCR","この恒星系では、戦艦は他のコーポレーションに所属するプレーヤーの艦船に対する攻撃を行う。"
"TID_SECURITY_RATING_2","危険"
"TID_SECURITY_RATING_2_DESCR","艦船は他のプレーヤーの攻撃に晒されます。"
"TID_FLEET_HULL_STRENGTH_MAX","最大船体耐久力"
"TID_FLEET_HULL_STRENGTH_INFO","船体耐久力の現在値と最大値。船体耐久力が0になった船は破壊される。"
"TID_FLEET_HULL_STRENGTH_INFO_MAX","この船の防御力の最大値を示す。"
"TID_FLEET_HULL_STRENGTH","船体耐久力"
"TID_FLEET_HEAL_RATE","修理速度"
"TID_FLEET_HEAL_RATE_DESCR","船がホームスターの惑星や駅に停泊している間に、1秒間に修理されるハルポイントの量です。"
"TID_FLEET_SHIELD_STRENGTH","シールド耐久力"
"TID_FLEET_SHIELD_STRENGTH_INFO","シールドは船体を守る。シールドが枯渇すると、船体がダメージを受けるようになる。"
"TID_DESTROYER_AREADAMAGE","総範囲ダメージ"
"TID_DESTROYER_AREADAMAGERANGE","範囲ダメージ域"
"TID_FLEET_SENTINELS_SPAWNED","生み出されるセンチネル"
"TID_FLEET_SENTINELS_SPAWNED_DESCR","この戦艦が破壊された後に出現するセンチネルの数"
"TID_FLEET_DPM","1秒あたりダメージ"
"TID_FLEET_DPM_INFO","この戦艦が敵艦に対して1秒間に与えられるダメージ量"
"TID_ATTACK_RANGE","射程"
"TID_FLEET_SHIPMENT_TITLE","貨物"
"TID_FLEET_SHIPMENT_INFO","{0}（{1}）"
"TID_OWNER","{0}が所有"
"TID_COLONIZED_BY","{0}が入植"
"TID_CERBERUS_STATION_SPAWN_LABEL","生み出される戦艦"
"TID_CERBERUS_STATION_ATTACK_RANGE","射程"
"TID_CERBERUS_STATION_ATTACK_DAMAGE","1秒あたりダメージ"
"TID_CERBERUS_STATION_HULL_LABEL","船体耐久力"
"TID_CERBERUS_STATION_SHIELD_LABEL","シールド耐久力"
"TID_CERBERUS_STATION_SHIELD_REGEN_LABEL","シールド再生成"
"TID_CERBERUS_STATION_SHIELD_REGEN_DELAY","再生成ディレイ"
"TID_CERBERUS_STATION_SHIELD_REGEN_DELAY_INFO","シールドがダメージを受けてから再生成を開始するまでの待ち時間。"
"TID_FLEET_MINERAL_CAPACITY","水素ストレージ使用量"
"TID_FLEET_MINERAL_CAPACITY_INFO","水素ストレージを満たした船を惑星に帰還させることで水素を貯蔵できる。"
"TID_FLEET_HYDRO_USAGE","水素消費量"
"TID_FLEET_HYDRO_USAGE_VALUE","{0}/100 AU"
"TID_FLEET_HYDRO_USAGE_DESCR","航行中に消費する水素の合計量（インストールされたモジュールの消費量も含む）"
"TID_FLEET_JUMP_HYDRO_USAGE","ジャンプコスト"
"TID_FLEET_JUMP_HYDRO_USAGE_DESCR","別の恒星系へジャンプする際に消費する水素の合計量"
"TID_FLEET_SLOTS_0","モジュールスロット（交易）"
"TID_FLEET_SLOTS_0_DESCR","交易モジュールをインストールするためのスロット数"
"TID_FLEET_SLOTS_1","モジュールスロット（採掘）"
"TID_FLEET_SLOTS_1_DESCR","採掘モジュールをインストールするためのスロット数"
"TID_FLEET_SLOTS_2","モジュールスロット（サポート）"
"TID_FLEET_SLOTS_2_DESCR","サポートモジュールをインストールするためのスロット数"
"TID_FLEET_SLOTS_3","モジュールスロット（武装）"
"TID_FLEET_SLOTS_3_DESCR","武装モジュールをインストールするためのスロット数"
"TID_FLEET_SLOTS_4","モジュールスロット（シールド）"
"TID_FLEET_SLOTS_4_DESCR","シールドモジュールをインストールするためのスロット数"
"TID_PLANET_LEVEL_DESCR","惑星レベル"
"TID_PLANET_LEVEL_INFO","惑星レベルが高くなればなるほど、貨物の生産量と資源の貯蔵量が増加する。"
"TID_FLEET_SPEED","速度"
"TID_SPEED_DIST_PER_MINUTE","{0}AU/{1}"
"TID_SHIPYARD_CAPACITY","最大艦船数"
"TID_SHIPYARD_CAPACITY_DESCR","あなたの帝国が支えられる艦船数。"
"TID_BUILDING_LEVEL_DESCR","ステーションレベル"
"TID_DISBAND_SHIP_BUTTON","破棄"
"TID_UPGRADE_BUTTON","アップグレード"
"TID_INFO_VALUE_PER_HR","{0}/時"
"TID_INFO_VALUE_PER_SEC","{0}/秒"
"TID_INFO_VALUE_PER_DAY","{0}/日"
"TID_INSTALLED_MODULES_AREA_TITLE","インストールされているモジュール："
"TID_SECTOR_UNLOCK_PRICE","スキャンコスト"
"TID_SECTOR_UNLOCK_TIME","スキャン時間"
"TID_UNEXPLORED_SECTOR","未調査セクター"
"TID_UNEXPLORED_SECTOR_DESCR","宇宙における未知のエリア。隣接するセクターにショートレンジ・スキャナーを建設することで調査できるようになる。"
"TID_SECTOR_DISPLAY_NAME","セクター{0}"
"TID_ASTERID_FIELD_HYDROGEN_REMAINING","この小惑星の水素"
"TID_ASTERID_FIELD_CREDIT_REWARD","貯蔵クレジット"
"TID_TOTAL_HYDRO_IN_SECTOR","セクター内の合計水素"
"TID_STATION_UPG_SHIPMENT_YIELD","貨物価値"
"TID_STATION_UPG_SHIPMENT_YIELD_DESCR","このステーションが生産する貨物によって得られる、1時間あたりの合計クレジット報酬。"
"TID_NUM_SHIPMENTS_PER_HR","1時間あたりの貨物数"
"TID_NUM_SHIPMENTS_PER_HR_DESCR","この惑星が1時間ごとに生産する貨物の数。"
"TID_NUM_SHIPMENTS_MAX","最大貨物数"
"TID_NUM_SHIPMENTS_MAX_DESCR","この惑星が保持できる貨物数の最大値。"
"TID_SHIP_EDIT_MODULES","モジュールのインストール"
"TID_REDSCANNER_MAX_BATTLESHIPS","戦艦制限数"
"TID_REDSCANNER_MAX_BATTLESHIPS_HINT","このスキャナーにおける最もレベルの高いレッドスターに対して、戦艦を何隻まで送ることができるかを示す。その他の船は自由に送ることができる。"
"TID_REDSCANNER_MAX_STAR_LEVEL","レッドスターレベル最大値"
"TID_REDSCANNER_MAX_STAR_LEVEL_HINT","レッドスターのレベルが高くなればなるほど、より高品質なアーティファクトが入手でき、より強力なケルベロス軍が現れる。"
"TID_REDSCANNER_MAX_INFLUENCE","最大影響力"
"TID_REDSCANNER_MAX_INFLUENCE_DESCR","このスキャナが許容する最大レベルでレッドスターを運用することでオーナープレイヤーが達成できる最大の影響力です。"
"TID_REDSCANNER_CREDITS_PER_DAY","豊穣の小惑星の量"
"TID_REDSCANNER_CREDITS_PER_DAY_DESCR","このスキャナーで許容される最高レベルのレッドスターにて、豊穣の小惑星を採掘して1日に獲得できるクレジットの量です。"
"TID_REDSCANNER_OPTIMAL_INFLUENCE","最適な影響力"
"TID_REDSCANNER_OPTIMAL_INFLUENCE_DESCR","プレイヤーの影響力がこの値より低い場合、このスキャナーで許容される最高レベルのレッドスターで成功すると、最大限の影響力を獲得できます。"
"TID_TRANSPORT_CAPACITY","ベース貨物スロット"
"TID_TRANSPORT_CAPACITY_DESCR","貨物とアーティファクトを積み込むことができるスロットの数。モジュールを追加することで容量を増加させることができる。"
"TID_TRANSPORT_CAPACITY_TOTAL","合計貨物スロット"
"TID_TRANSPORT_CAPACITY_TOTAL_DESCR","モジュールのインストールによる効果を適用後の、貨物とアーティファクトを積み込むことができるスロットの数。"
"TID_HYDRO_CAPACITY","ベース水素キャパシティ"
"TID_HYDRO_CAPACITY_DESCR","採掘した水素を貯蔵するためのストレージの容量。モジュールを追加することで容量を増加させることができる。"
"TID_HYDRO_CAPACITY_TOTAL","合計水素キャパシティ"
"TID_HYDRO_CAPACITY_TOTAL_DESCR","モジュールのインストールによる効果を適用後の、採掘した水素を貯蔵するためのストレージの容量。"
"TID_MINER_MINE_SPEED","採掘速度"
"TID_MINER_MINE_SPEED_VALUE","{0}/分"
"TID_MINER_MINE_SPEED_DESCR","この採掘船のベース採掘速度。モジュールをインストールすることで速度を上昇させることができる。"
"TID_MINER_AUTO_SECTORS","採掘セクター数"
"TID_MINER_AUTO_SECTORS_DESCR","この採掘船が1回の指令で自動的に採掘するセクターの数。"
"TID_DRONE_LIFETIME","存続期間"
"TID_DRONE_LIFETIME_DESCR","ドローンの存続期間は限られている。タイマーの期限が切れると、ドローンは破壊される。"
"TID_TIME_MODULATOR_SPEEDUP_FACTOR","スピードアップ・ファクター"
"TID_TIME_MODULATOR_SPEEDUP_FACTOR_DESCR","タイムモジュレーターが時間の経過を増加する速度を示してくれます。"
"TID_TIME_MODULATOR_MAX_TIME","最大持続時間"
"TID_TIME_MODULATOR_MAX_TIME_DESCR","タイムモジュレーターを再チャージする必要になるまでの最大持続時間です。"
"TID_TIME_MODULATOR_REGEN","1日あたりの再チャージ数"
"TID_TIME_MODULATOR_REGEN_DESCR","1日でタイムモジュレーターの稼働時間が増加する量"
"TID_FINISH_REPAIRS_NOW","修復を完了する"
"TID_RELAY_DURATION","作動持続時間"
"TID_RELAY_DURATION_DESCR","リレーが作動するセクターにおける、リレーの作動時間。"
"TID_RELAY_SHIPMENTS_PER_HOUR","1時間あたりの貨物数"
"TID_RELAY_SHIPMENTS_PER_HOUR_DESCR","リレーが作動するセクターにおける、一時間に自動で輸送する貨物数の最大値。"
"TID_RELAY_ACTIVATE_PRICE","作動価格"
"TID_RELAY_ACTIVATE_PRICE_DESCR","1つのセクターでリレーを作動させるために必要なブルースター・フラグメントの数。"
"TID_RELAY_FRAGMENTS_STORED","フラグメント貯蔵数"
"TID_RELAY_FRAGMENTS_STORED_DESCR","ステーションに保管され、作動に利用することができるブルースター・フラグメントの数。"
"TID_RELAY_FRAGMENTS_MAX","最大フラグメント数"
"TID_RELAY_FRAGMENTS_MAX_DESCR","ステーションに保管することができるブルースター・フラグメント数の最大値。"
"TID_RELAY_MAX_SECTORS","最大セクター数"
"TID_RELAY_MAX_SECTORS_DESCR","リレーを同時に作動させることができるセクター数の最大値。"
"TID_SPAWNER_DELAY","出現時間差"
"TID_SPAWNER_DELAY_DESCR","このジャンプゲートが現れてから船が出現するまでの所要時間。"
"TID_SPAWNER_NUM_SPAWNED","出現船数"
"TID_SPAWNER_NUM_SPAWNED_DESCR","このジャンプゲートより出現するケルベロス船の隻数。"
"TID_SPAWNER_MAX_RADIUS","最大出現半径"
"TID_SPAWNER_MAX_RADIUS_DESCR","ジャンプゲートの中心部からケルベロス船が出現できる最大距離。"
"TID_SPAWNER_PROGRESS","船が出現中..."
"TID_EMP_RESIST","EMP抵抗"
"TID_EMP_RESIST_DESCR","EMPモジュールがこの艦船に対して使用されるとき、無効化時間がこの割合で減少します。"
"TID_LEADERBOARDS_DLG_TITLE","順位表"
"TID_LEADERBOARDS_DLG_TOP_PLAYERS","トッププレーヤー"
"TID_LEADERBOARDS_DLG_TOP_CORPS","トップコーポレーション"
"TID_LEADERBOARDS_DIALOG_COLUMN_NAME","名前"
"TID_LEADERBOARD_SHIP_XP","XP"
"TID_SHIP_STAT_XP","XP"
"TID_SHIP_STAT_XP_INFO","XPはホワイトスター内で他のプレーヤーの戦艦にダメージを与えることで獲得できます。"
"TID_SHIP_XP_EVENT_TITLE","戦艦順位表イベント"
"TID_SHIP_XP_EVENT_ENDS_IN","終了まであと：{0}"
