"TID_INTRO_MESSAGE_TITLE","BIENVENIDO A HADES' STAR"
"TID_BS_SEARCHING_HINT_3","La nave de combate que sobreviva más tiempo ganará la misión de estrella azul. Si las naves de combate restantes son destruidas a la vez, la partida acabará en empate y no habrá ganador."
"TID_BS_SEARCHING_HINT_4","Equipar tu nave de combate con los módulos correctos puede ser clave para ganar estrellas azules. Ve repeticiones anteriores para analizar la estrategia de otros jugadores y experimenta con módulos nuevos."
"TID_BS_SEARCHING_HINT_5","El objetivo de la estrella azul es sobrevivir más tiempo que las demás naves de combate. Evita entrar en combate con naves Cerbero o úsalas contra los otros jugadores."
"TID_RELAY_HUD_SELECT_SECTOR","ELIGE UN SECTOR EN EL QUE ACTIVAR EL RELÉ"
"TID_OBJECT_ACTION_RELAY_STATUS","ESTADO DEL RELÉ"
"TID_RELAY_DLG_COLLECT_MORE_FRAGMENTS","Para activar el relé en un nuevo sector, obtén más fragmentos de estrella participando en misiones de estrellas azules."
"TID_ERR_SECTOR_ALREADY_IN_RELAY","El relé ya está activo en este sector."
"TID_ERR_SECTOR_NO_SHIPMENTS","Este sector no produce ningún envío."
"TID_ACTIVATE_RELAY","ACTIVAR EN SECTOR NUEVO"
"TID_RELAY_NUM_SHIPMENTS","{0} envíos en el sector"
"TID_RELAY_EXPIRE_TIME","Termina en {0}"
"TID_RELAY_NEXT_SHIPMENT","Próxima entrega en {0}"
"TID_PLAYER_DETAILS_VISIT","Visitar estrella"
"TID_PLAYER_DETAILS_VIEW","Detalles del jugador"
"TID_PLAYER_DETAILS_VIEWCORP","Ver corporación"
"TID_PLAYER_DETAILS_INVITE","Invitar"
"TID_PLAYER_DETAILS_INVITE_SENT","Has invitado a este jugador a unirse a tu corporación"
"TID_PLAYER_DETAILS_INVITE_FAIL_1","Invitación fallida. El jugador ya está en una corporación."
"TID_PLAYER_DETAILS_YOUR_PROFILE","Tu perfil"
"TID_PLAYER_DETAILS_PROMOTE","Ascender"
"TID_PLAYER_DETAILS_DEMOTE","Degradar"
"TID_PLAYER_DETAILS_KICK","Expulsar"
"TID_PLAYER_DETAILS_CONFIRM_KICK","¿Seguro que quieres expulsar a {0} de tu corporación?"
"TID_PLAYER_DETAILS_PROMOTE_TO_LEADER","¿Te gustaría convertir a {0} en el nuevo primer oficial? Te convertirás en oficial."
"TID_PLAYER_DETAILS_PROMOTE_MSG","Has ascendido a {0}."
"TID_PLAYER_DETAILS_DEMOTE_MSG","Has degradado a {0}."
"TID_PLAYER_DIPLOMACY_DLG_TITLE","DATOS JUGADOR"
"TID_PLAYER_DIPLOMACY_DLG_END_DIPLOMACY","Finalizar relaciones diplomáticas"
"TID_PLAYER_DIPLOMACY_STAT_DURATION","EN DIPLOMACIA DURANTE"
"TID_PLAYER_DIPLOMACY_STAT_TOTAL_SHIPMENT","VALOR TOTAL DEL ENVÍO"
"TID_PLAYER_DIPLOMACY_DLG_TRADE_INFO","Relaciones diplomáticas establecidas hace {0}; impuestos recaudados por la actividad de este jugador: {1} CR"
"TID_PLAYER_DIPLOMACY_DLG_GRAPH_7_DAYS_AGO","Hace 7 días"
"TID_PLAYER_DIPLOMACY_DLG_GRAPH_TODAY","Hoy"
"TID_PLAYER_DIPLOMACY_DLG_GRAPH_TAXES_PER_DAY","REGISTRO DEL VALOR DE LOS ENVÍOS"
"TID_ERROR_CANNOT_ACCEPT_DIPLO_REQUEST","No puedes aceptar esta solicitud. Los otros jugadores no tienen ninguna estación diplomática libre."
"TID_ASTEROID_FIELD_DESCR","Los campos de asteroides contienen hidrógeno. Puedes recogerlo con el tiempo usando naves mineras."
"TID_CR_ASTEROID_FIELD","Campo de asteroides ricos"
"TID_CR_ASTEROID_FIELD_DESCR","Este campo de asteroides especial añadirá una cantidad de créditos única al imperio de su propietario una vez completada la extracción. Los campos de asteroides ricos son poco comunes y solo aparecen una vez al día para cada jugador en las estrellas rojas."
"TID_BS_ASTEROID_FIELD_DESCR","En este campo de asteroides ya no queda hidrógeno, así que solo podrás usarlo como punto de ruta de navegación."
"TID_MOON_DESCR","Las lunas producen envíos que se pueden entregar en otras lunas, planetas o estaciones comerciales a cambio de recompensas."
"TID_STAR_OWNER","PROPIETARIO"
"TID_STAR_OWNER_DESCR","El propietario de una estrella controla mediante relaciones diplomáticas qué imperios acceden a ella."
"TID_STAR_CONDITION","ESTADO"
"TID_STAR_CONDITION_STABLE","Estable"
"TID_STAR_CONDITION_STABLE_DESCR","Esta estrella no corre peligro de convertirse en supernova en el futuro cercano."
"TID_STAR_CONDITION_SUPERNOVA","Supernova inminente"
"TID_STAR_CONDITION_SUPERNOVA_TIMER","Supernova en {0}"
"TID_STAR_CONDITION_SUPERNOVA_DESCR","Esta estrella explotará pronto. Las naves o estructuras que queden aquí se destruirán."
"TID_STAR_SYSTEM_SIZE_0","Pequeño"
"TID_STAR_SYSTEM_SIZE_1","Grande"
"TID_STAR_SYSTEM_SIZE","TAMAÑO DEL SISTEMA ESTELAR"
"TID_STAR_SYSTEM_SIZE_DESCR","Cuanto más grande sea el sistema estelar, más tiempo e hidrógeno necesitarás para mover las naves."
"TID_SECURITY_RATING","CLASIFICACIÓN DE SEGURIDAD"
"TID_SECURITY_RATING_0","Seguro"
"TID_SECURITY_RATING_1","Sin seguridad"
"TID_SECURITY_RATING_0_DESCR","En este sistema estelar no puede haber combates entre fuerzas controladas por el jugador."
"TID_SECURITY_RATING_1_DESCR","Tus naves abrirán fuego contra las naves de jugadores de otras corporaciones."
"TID_SECURITY_RATING_2","Sin seguridad"
"TID_SECURITY_RATING_2_DESCR","Tus naves abrirán fuego contra las de todos los demás jugadores."
"TID_FLEET_HULL_STRENGTH_MAX","FUERZA MÁX. DEL CASCO"
"TID_FLEET_HULL_STRENGTH_INFO","La fuerza del casco actual y máxima de esta nave. Cuando la fuerza del casco llegue a 0, la nave se destruirá."
"TID_FLEET_HULL_STRENGTH_INFO_MAX","Indica la fuerza defensiva máxima de esta nave."
"TID_FLEET_HULL_STRENGTH","FUERZA DEL CASCO"
"TID_FLEET_HEAL_RATE","VELOCIDAD DE REPARACIÓN"
"TID_FLEET_HEAL_RATE_DESCR","La cantidad de puntos del casco que se repara por segundo cuando la nave está atracada en un planeta o estación en la estrella natal."
"TID_FLEET_SHIELD_STRENGTH","FUERZA DE ESCUDO"
"TID_FLEET_SHIELD_STRENGTH_INFO","Los escudos proporcionan una cobertura extra al casco de la nave. Cuando un escudo se agota, su casco empieza a recibir daños."
"TID_DESTROYER_AREADAMAGE","CANTIDAD DE DAÑO DE ÁREA"
"TID_DESTROYER_AREADAMAGERANGE","DISTANCIA DE DAÑO DE ÁREA"
"TID_FLEET_SENTINELS_SPAWNED","CENTINELAS PRODUCIDOS"
"TID_FLEET_SENTINELS_SPAWNED_DESCR","El número de centinelas que aparecerán después de que se destruya la nave"
"TID_FLEET_DPM","DAÑO POR SEGUNDO"
"TID_FLEET_DPM_INFO","El daño por segundo que esta nave inflige a la nave objetivo."
"TID_ATTACK_RANGE","DISTANCIA DE ATAQUE"
"TID_FLEET_SHIPMENT_TITLE","ENVÍO"
"TID_FLEET_SHIPMENT_INFO","{0} ({1})"
"TID_OWNER","Propiedad de {0}"
"TID_COLONIZED_BY","Colonizado por {0}"
"TID_CERBERUS_STATION_SPAWN_LABEL","NAVES PRODUCIDAS"
"TID_CERBERUS_STATION_ATTACK_RANGE","DISTANCIA DE ATAQUE"
"TID_CERBERUS_STATION_ATTACK_DAMAGE","DAÑO POR SEGUNDO"
"TID_CERBERUS_STATION_HULL_LABEL","FUERZA DEL CASCO"
"TID_CERBERUS_STATION_SHIELD_LABEL","FUERZA DE ESCUDO"
"TID_CERBERUS_STATION_SHIELD_REGEN_LABEL","REGENERACIÓN DEL ESCUDO"
"TID_CERBERUS_STATION_SHIELD_REGEN_DELAY","DEMORA EN LA REGENERACIÓN"
"TID_CERBERUS_STATION_SHIELD_REGEN_DELAY_INFO","La cantidad de tiempo que tarda un escudo en empezar a regenerarse después de recibir daño."
"TID_FLEET_MINERAL_CAPACITY","ALMACENAMIENTO DE HIDRÓGENO USADO"
"TID_FLEET_MINERAL_CAPACITY_INFO","Cuando el almacenamiento de hidrógeno esté lleno, devuelve la nave a cualquiera de tus planetas para depositarlo."
"TID_FLEET_HYDRO_USAGE","HIDRÓGENO USADO"
"TID_FLEET_HYDRO_USAGE_VALUE","{0}/100 UA"
"TID_FLEET_HYDRO_USAGE_DESCR","El hidrógeno que usa la nave durante un viaje (incluidos los módulos instalados)."
"TID_FLEET_JUMP_HYDRO_USAGE","COSTE DEL SALTO"
"TID_FLEET_JUMP_HYDRO_USAGE_DESCR","La cantidad total de hidrógeno que usa esta nave al saltar a otro sistema."
"TID_FLEET_SLOTS_0","RANURAS DE MÓDULOS (COMERCIO)"
"TID_FLEET_SLOTS_0_DESCR","Las ranuras que tiene esta nave para instalar módulos de comercio."
"TID_FLEET_SLOTS_1","RANURAS DE MÓDULOS (EXTRACCIÓN)"
"TID_FLEET_SLOTS_1_DESCR","El número de ranuras de la nave para instalar módulos de extracción."
"TID_FLEET_SLOTS_2","RANURAS DE MÓDULOS (ASISTENCIA)"
"TID_FLEET_SLOTS_2_DESCR","El número de ranuras de la nave para instalar módulos de asistencia."
"TID_FLEET_SLOTS_3","RANURAS DE MÓDULOS (ARMA)"
"TID_FLEET_SLOTS_3_DESCR","El número de ranuras de la nave para instalar módulos de armas."
"TID_FLEET_SLOTS_4","RANURAS DE MÓDULOS (ESCUDO)"
"TID_FLEET_SLOTS_4_DESCR","El número de ranuras de la nave para instalar módulos de escudos."
"TID_PLANET_LEVEL_DESCR","NIVEL DEL PLANETA"
"TID_PLANET_LEVEL_INFO","Los planetas de más nivel producen más envíos y pueden almacenar más recursos."
"TID_FLEET_SPEED","VELOCIDAD"
"TID_SPEED_DIST_PER_MINUTE","{0} UA/{1}"
"TID_SHIPYARD_CAPACITY","CAPACIDAD DE LA FLOTA"
"TID_SHIPYARD_CAPACITY_DESCR","La cantidad de naves que tu imperio puede mantener."
"TID_BUILDING_LEVEL_DESCR","NIVEL DE LA ESTACIÓN"
"TID_DISBAND_SHIP_BUTTON","Desintegrar"
"TID_UPGRADE_BUTTON","MEJORAR"
"TID_INFO_VALUE_PER_HR","{0}/h"
"TID_INFO_VALUE_PER_SEC","{0}/s"
"TID_INFO_VALUE_PER_DAY","{0}/d"
"TID_INSTALLED_MODULES_AREA_TITLE","MÓDULOS INSTALADOS:"
"TID_SECTOR_UNLOCK_PRICE","PRECIO DE ESCANEO"
"TID_SECTOR_UNLOCK_TIME","TIEMPO DE ESCANEO"
"TID_UNEXPLORED_SECTOR","Sector inexplorado"
"TID_UNEXPLORED_SECTOR_DESCR","Una zona inexplorada del espacio. Construye un escáner de corto alcance en un sector adyacente para explorar."
"TID_SECTOR_DISPLAY_NAME","Sector {0}"
"TID_ASTERID_FIELD_HYDROGEN_REMAINING","HIDRÓGENO EN ESTE ASTEROIDE"
"TID_ASTERID_FIELD_CREDIT_REWARD","CRÉDITOS ALMACENADOS"
"TID_TOTAL_HYDRO_IN_SECTOR","HIDRÓGENO TOTAL EN EL SECTOR"
"TID_STATION_UPG_SHIPMENT_YIELD","VALOR DEL ENVÍO"
"TID_STATION_UPG_SHIPMENT_YIELD_DESCR","La recompensa de créditos que generan los envíos de la estación cada hora."
"TID_NUM_SHIPMENTS_PER_HR","ENVÍOS POR HORA"
"TID_NUM_SHIPMENTS_PER_HR_DESCR","La cantidad media de envíos que genera este planeta cada hora."
"TID_NUM_SHIPMENTS_MAX","ENVÍOS MÁXIMOS"
"TID_NUM_SHIPMENTS_MAX_DESCR","La cantidad máxima de envíos que puede albergar este planeta."
"TID_SHIP_EDIT_MODULES","Instalar módulos"
"TID_REDSCANNER_MAX_BATTLESHIPS","LÍMITE DE NAVES DE COMBATE"
"TID_REDSCANNER_MAX_BATTLESHIPS_HINT","Cantidad máxima de naves de combate que pueden enviarse por el escáner a estrellas rojas de nivel máximo. Pueden enviarse otros tipos de naves libremente."
"TID_REDSCANNER_MAX_STAR_LEVEL","NIVEL MÁX. DE LA ESTRELLAS ROJAS"
"TID_REDSCANNER_MAX_STAR_LEVEL_HINT","Las estrellas rojas de más nivel tienen artefactos de más calidad y fuerzas de Cerbero más potentes."
"TID_REDSCANNER_MAX_INFLUENCE","INFLUENCIA MÁXIMA"
"TID_REDSCANNER_MAX_INFLUENCE_DESCR","La cantidad máxima de influencia que el propietario puede conseguir al participar en estrellas rojas del nivel máximo que permite este escáner."
"TID_REDSCANNER_CREDITS_PER_DAY","CANTIDAD DE ASTEROIDES RICOS"
"TID_REDSCANNER_CREDITS_PER_DAY_DESCR","Cantidad de créditos que pueden obtenerse al día mediante la extracción de asteroides ricos en la estrella roja de nivel máximo permitida por este escáner."
"TID_REDSCANNER_OPTIMAL_INFLUENCE","INFLUENCIA ÓPTIMA"
"TID_REDSCANNER_OPTIMAL_INFLUENCE_DESCR","El éxito en estrellas rojas de nivel máximo permitidas por el escáner generará la mayor cantidad de influencia cuando la influencia del jugador sea inferior a este valor."
"TID_TRANSPORT_CAPACITY","RANURAS DE CARGAMENTO BÁSICO"
"TID_TRANSPORT_CAPACITY_DESCR","Las ranuras disponibles para cargar envíos y artefactos. Los módulos adicionales pueden afectar a esta capacidad."
"TID_TRANSPORT_CAPACITY_TOTAL","RANURAS DE CARGAMENTO TOTALES"
"TID_TRANSPORT_CAPACITY_TOTAL_DESCR","Las ranuras disponibles para cargar envíos y artefactos, incluidos los efectos de los módulos instalados."
"TID_HYDRO_CAPACITY","CAPACIDAD DE HIDRÓGENO BÁSICA"
"TID_HYDRO_CAPACITY_DESCR","El almacenamiento disponible para el hidrógeno extraído. Los módulos adicionales pueden afectar a esta capacidad."
"TID_HYDRO_CAPACITY_TOTAL","CAPACIDAD TOTAL DE HIDRÓGENO"
"TID_HYDRO_CAPACITY_TOTAL_DESCR","El almacenamiento disponible para almacenar el hidrógeno extraído, incluidos los efectos de los módulos instalados."
"TID_MINER_MINE_SPEED","VELOCIDAD DE EXTRACCIÓN"
"TID_MINER_MINE_SPEED_VALUE","{0}/min"
"TID_MINER_MINE_SPEED_DESCR","La velocidad de extracción básica de esta nave minera. La instalación de módulos nuevos puede afectar a este valor básico."
"TID_MINER_AUTO_SECTORS","SECTORES EXTRACCIÓN"
"TID_MINER_AUTO_SECTORS_DESCR","El número de sectores en los que la nave minera trabajará automáticamente antes de recibir órdenes."
"TID_DRONE_LIFETIME","ESPERANZA DE VIDA"
"TID_DRONE_LIFETIME_DESCR","Los drones tienen una esperanza de vida corta. Cuando se acabe el tiempo, el dron se destruirá."
"TID_TIME_MODULATOR_SPEEDUP_FACTOR","FACTOR DE ACELERACIÓN"
"TID_TIME_MODULATOR_SPEEDUP_FACTOR_DESCR","Indica la velocidad a la que el modulador temporal acelera el paso del tiempo."
"TID_TIME_MODULATOR_MAX_TIME","DURACIÓN MÁXIMA"
"TID_TIME_MODULATOR_MAX_TIME_DESCR","El tiempo máximo que el modulador temporal puede mantenerse activo, antes de que haya que recargarlo."
"TID_TIME_MODULATOR_REGEN","RECARGAS DIARIAS"
"TID_TIME_MODULATOR_REGEN_DESCR","El tiempo de activación que el modulador temporal obtiene al día."
"TID_FINISH_REPAIRS_NOW","Acabar reparaciones"
"TID_RELAY_DURATION","ACTIVAR DURACIÓN"
"TID_RELAY_DURATION_DESCR","La cantidad de tiempo que el relé estará activo en cada sector cubierto."
"TID_RELAY_SHIPMENTS_PER_HOUR","ENVÍOS POR HORA"
"TID_RELAY_SHIPMENTS_PER_HOUR_DESCR","El máximo de envíos realizados automáticamente por hora y por cada sector en que el relé esté activo."
"TID_RELAY_ACTIVATE_PRICE","PRECIO DE ACTIVACIÓN"
"TID_RELAY_ACTIVATE_PRICE_DESCR","La cantidad de fragmentos de estrella azul necesarios para activar el relé en un solo sector."
"TID_RELAY_FRAGMENTS_STORED","FRAGMENTOS ALMACENADOS"
"TID_RELAY_FRAGMENTS_STORED_DESCR","La cantidad de fragmentos de estrella azul actualmente almacenados en la estación y disponibles para usarse en la activación."
"TID_RELAY_FRAGMENTS_MAX","MÁXIMO DE FRAGMENTOS"
"TID_RELAY_FRAGMENTS_MAX_DESCR","La cantidad máxima de fragmentos de estrella azul que puede almacenar la estación."
"TID_RELAY_MAX_SECTORS","SECTORES MÁX."
"TID_RELAY_MAX_SECTORS_DESCR","La cantidad máxima de sectores en los que el relé puede estar activo a la vez."
"TID_SPAWNER_DELAY","DEMORA DE PRODUCCIÓN"
"TID_SPAWNER_DELAY_DESCR","La cantidad de tiempo que hace falta para producir naves, después de que aparezca este portal de salto."
"TID_SPAWNER_NUM_SPAWNED","NAVES PRODUCIDAS"
"TID_SPAWNER_NUM_SPAWNED_DESCR","La cantidad de naves Cerbero que producirá este portal de salto."
"TID_SPAWNER_MAX_RADIUS","RADIO DE PRODUCCIÓN MÁXIMO"
"TID_SPAWNER_MAX_RADIUS_DESCR","La distancia máxima desde el centro del portal de salto por el que pueden aparecer las naves Cerbero que se producen."
"TID_SPAWNER_PROGRESS","Produciendo naves..."
"TID_EMP_RESIST","RESISTENCIA A PEM"
"TID_EMP_RESIST_DESCR","El tiempo de desactivación se reduce este porcentaje cuando se usa el módulo PEM contra esta nave."
"TID_LEADERBOARDS_DLG_TITLE","MARCADORES"
"TID_LEADERBOARDS_DLG_TOP_PLAYERS","MEJORES JUGADORES"
"TID_LEADERBOARDS_DLG_TOP_CORPS","MEJORES CORPORACIONES"
"TID_LEADERBOARDS_DIALOG_COLUMN_NAME","Nombre"
"TID_LEADERBOARD_SHIP_XP","EXP"
"TID_SHIP_STAT_XP","EXP"
"TID_SHIP_STAT_XP_INFO","La EXP se obtiene al infligir daño a las naves de combate de otro jugador en las estrellas blancas."
"TID_SHIP_XP_EVENT_TITLE","EVENTO DE MARCADORES DE NAVES"
"TID_SHIP_XP_EVENT_ENDS_IN","TERMINA: {0}"
"TID_SHIP_XP_EVENT_INFO","¡Envía a tus naves de combate a conseguir EXP en las estrellas blancas!\n\nLa EXP se consigue al infligir daño a las naves de combate de otro jugador. Las naves destruidas se eliminan del marcador. Las naves con Santuario que se destruyan perderán toda la EXP que hayan conseguido.\n\nAl final del evento, los dueños de las mejores naves de combate ganarán cristales:\n\nLas {3} mejores: <quad class=''pc''> <color>{0}</color>\nLas {4} mejores: <quad class=''pc''> <color>{1}</color>\nLas {5} mejores: <quad class=''pc''> <color>{2}</color>"
"TID_SHIP_XP_EVENT_ENDED","EL EVENTO HA TERMINADO"
"TID_SHIP_XP_EVENT_AWARD","¡El evento de marcadores de naves de combate ha terminado! Eres el propietario de una nave en la posición {0} del marcador. Has ganado: <quad class=''pc''> <c3>{1}</color>"
"TID_PRIVATE_RS_EVENT_TITLE","EVENTO DE ESTRELLAS ROJAS PRIVADAS"
"TID_PRIVATE_RS_EVENT_INFO","¡Ayuda a tu corporación a ganar en estrellas rojas privadas y asciende en el marcador! Cada vez que finalice un evento de estrellas rojas privadas, tu corporación ganará puntos dependiendo del nivel de las estrellas rojas, cuántos artefactos se hayan recogido y cuántas naves Cerbero se hayan eliminado.\n\nTodos los miembros de las mejores corporaciones en el momento en que finalice el evento conseguirán cristales:\n\nLas {3} mejores: <quad class=''pc''> <color>{0}</color>\nLas {4} mejores: <quad class=''pc''> <color>{1}</color>\nLas {5} mejores: <quad class=''pc''> <color>{2}</color>"
"TID_PRIVATE_RS_EVENT_AWARD","¡El evento de las estrellas rojas privadas ha finalizado! Tu corporación está en la posición {0} de los marcadores. Has ganado: <quad class=''pc''> <c3>{1}</color>"
"TID_PRIVATE_RS_EVENT_SEASON_START","LA TEMPORADA {0} EMPIEZA EN {1}"
"TID_BS_EVENT_SEASON","TEMPORADA ESTRELLAS AZULES {0}"
"TID_BS_EVENT_SEASON_ENDS","ACABA EN {0}"
"TID_BS_EVENT_INFO","Participa en estrellas azules para ganar fragmentos y recompensas de cristal al acabar la temporada.\n\nTodos los participantes recibirán el máximo de recompensas si exceden cierta cantidad de fragmentos al final de la temporada:\n\n{0} fragmentos o más: <quad class=''pc''> <color>{3}</color>\n{1} fragmentos o más: <quad class=''pc''> <color>{4}</color>\n{2} fragmentos o más: <quad class=''pc''> <color>{5}</color>\n\nAdemás, los jugadores que estén en el marcador cuando acabe el evento, recibirán estas recompensas:\n\n{6} mejores: <quad class=''pc''> <color>{9}</color>\n{7} mejores: <quad class=''pc''> <color>{10}</color>\n{8} mejores:<quad class=''pc''> <color>{11}</color>"
"TID_WS_EVENT_SEASON","TEMPORADA DE ESTRELLAS BLANCAS {0}"
"TID_WS_EVENT_INFO","Participa en estrellas blancas para ganar puntos según tu contribución y recompensas de cristal al acabar la temporada.\n\nTodos los participantes recibirán el máximo de recompensas si superan cierta cantidad de puntos al final de la temporada:\n\n{0} puntos o más: <quad class=''pc''> <color>{3}</color>\n{1} puntos o más: <quad class=''pc''> <color>{4}</color>\n{2} puntos o más: <quad class=''pc''> <color>{5}</color>\n\nAdemás, los jugadores que estén en el marcador cuando acabe el evento recibirán estas recompensas:\n\n{6} mejores: <quad class=''pc''> <color>{9}</color>\n{7} mejores: <quad class=''pc''> <color>{10}</color>\n{8} mejores: <quad class=''pc''> <color>{11}</color>"
"TID_LEADERBOARDS_SORT_BY_INFLUENCE","Por influencia"
"TID_LEADERBOARDS_SORT_BY_FRAGMENTS","Por fragmentos"
"TID_LEADERBOARDS_SORT_BY_WS_SCORE","Por puntuación de estrellas blancas"
"TID_LEADERBOARDS_SORT_BY_RELICS","Por reliquias"
"TID_LEADERBOARDS_SORT_BY_RS_SCORE","Por puntuación de estrellas rojas"
"TID_INFLUENCE_DECAY_INFO","Los jugadores en este marcador perderán un 3 % de su influencia por cada 3 días sin una victoria en su estrella roja de nivel máximo."
"TID_BS_VIEW_LAST_SEASON","<a name=''last_season''>RESULTADOS DE TEMPORADA {0}</a>"
"TID_BS_BACK_TO_CURRENT_SEASON","<a name=''current_season''>VOLVER A TEMPORADA {0}</a>"
"TID_WS_VIEW_LAST_SEASON","<a name=''ws_last_season''>RESULTADOS DE TEMPORADA {0}</a>"
"TID_WS_BACK_TO_CURRENT_SEASON","<a name=''ws_current_season''>VOLVER A TEMPORADA {0}</a>"
"TID_IAP_DIALOG_TITLE","AÑADIR RECURSOS"
"TID_CRYSTAL_PACK","PAQUETE DE CRISTALES"
"TID_CRYSTAL_PACK_SMALL","PEQUEÑO"
"TID_CRYSTAL_PACK_MED","MEDIANO"
"TID_CRYSTAL_PACK_LARGE","GRANDE"
"TID_CRYSTAL_PACK_HUGE","ENORME"
"TID_CRYSTAL_PACK_EPIC","ÉPICO"
"TID_IAP_SECTION_HYDROGEN","HIDRÓGENO"
"TID_IAP_SECTION_CREDITS","CRÉDITOS"
"TID_IAP_DIALOG_FILL_BY","LLENAR UN {0} %"
"TID_IAP_RESOURCE_FULL","No se puede comprar. Almacenamiento completo."
"TID_CRYSTALS_ADDED","Se han añadido {0} cristales."
"TID_STARTER_PACK","PAQUETE DE INICIO"
"TID_STARTER_PACK_DESCR","LÍMITE DE UNO POR CUENTA"
"TID_STARTER_PACK_BENEFIT","Permanente: Los precios de construcción y mejora de todas las naves bajan un {0} %."
"TID_BOOSTER_PACK","ENVÍOS DE CRISTAL"
"TID_BOOSTER_PACK_HINT","El mejor precio para los cristales enviados."
"TID_BOOSTER_PACK_DETAILS","• Cada día, aparece un envío por valor de <quad class=''pc''> {1}.\n• Dura una semana, al final de la cual habrás recibido <quad class=''pc''> {2}."
"TID_BOOSTER_PACK_ACTIVE","Los envíos de cristal están activos."
"TID_WAIT_FOR_BOOSTER_PACK","Espera a que consuma el contador de envío antes de volver a adquirir este artículo."
"TID_BOOSTER_PACK_FIRST_FREE","GRATIS"
"TID_PURCHASE_SUCCESSFUL","Tu compra se ha realizado con éxito."
"TID_CHAT_TAB_STAR_SYSTEM","SISTEMA ESTELAR"
"TID_CHAT_TAB_CORPORATION","CORPORACIÓN"
"TID_CHAT_TAB_GLOBAL","GALAXIA"
"TID_CHAT_SEND","ENVIAR"
"TID_CHAT_INPUT_PROMPT","Haz clic aquí para chatear."
"TID_CHAT_GLOBAL_INFO","Todos los jugadores verán los mensajes que escribas aquí. No proporciones nunca datos personales. Compórtate con educación y respeto."
"TID_CHAT_WHITESTAR_INFO","Los mensajes que transmitas aquí solo los pueden ver los miembros de tu corporación."
"TID_CHAT_PLAYER_JOIN","Un nuevo jugador se une a la corporación."
"TID_CHAT_PLAYER_LEFT","Este jugador ha dejado la corporación."
"TID_CHAT_JOINCORP_INFO","Únete a una corporación para compartir conocimiento y tácticas con otros jugadores.\n\nLas corporaciones también permiten el acceso a estrellas blancas y estrellas rojas privadas."
