"TID_INTRO_MESSAGE_TITLE","BIENVENUE DANS HADES' STAR"
"TID_RELAY_PAYOUT","• Cargaisons de base : <sprite name=''cr''> <c1>{0}</color>\n• Bonus : <sprite name=''cr''> <c1>{1}</color>\n• Revenu total : <sprite name=''cr''> <c1>{2}</color>"
"TID_PLAYER_DETAILS_VISIT","Visiter étoile"
"TID_PLAYER_DETAILS_VIEW","Détails du joueur"
"TID_PLAYER_DETAILS_VIEWCORP","Voir corporation"
"TID_PLAYER_DETAILS_INVITE","Inviter"
"TID_PLAYER_DETAILS_INVITE_SENT","Vous avez invité ce joueur à rejoindre votre corporation"
"TID_PLAYER_DETAILS_INVITE_FAIL_1","Échec de l'invitation, le joueur est déjà dans une corporation"
"TID_PLAYER_DETAILS_YOUR_PROFILE","Votre profil"
"TID_PLAYER_DETAILS_PROMOTE","Promouvoir"
"TID_PLAYER_DETAILS_DEMOTE","Reléguer"
"TID_PLAYER_DETAILS_KICK","Exclure"
"TID_PLAYER_DETAILS_CONFIRM_KICK","Voulez-vous vraiment exclure {0} de la corporation ?"
"TID_PLAYER_DETAILS_PROMOTE_TO_LEADER","Voulez-vous nommer {0} nouveau Premier officier ? Vous deviendrez un officier."
"TID_PLAYER_DETAILS_PROMOTE_MSG","Vous avez promu {0}"
"TID_PLAYER_DETAILS_DEMOTE_MSG","Vous avez rétrogradé {0}"
"TID_CHAT_MESSAGE_DELETE","Supprimer le message"
"TID_CHAT_MESSAGE_DELETE_CONFIRM","Voulez-vous vraiment supprimer ce message ?"
"TID_PLAYER_DIPLOMACY_DLG_TITLE","INFOS JOUEUR"
"TID_PLAYER_DIPLOMACY_DLG_END_DIPLOMACY","Mettre fin aux relations diplomatiques"
"TID_PLAYER_DIPLOMACY_STAT_DURATION","EN DIPLOMATIE DEPUIS"
"TID_ERROR_CANNOT_ACCEPT_DIPLO_REQUEST","Impossible d'accepter cette requête. L'autre joueur ne possède pas de station diplomatique libre."
"TID_PLAYER_DIPLOMACY_DLG_GRAPH_TODAY","Aujourd'hui"
"TID_ASTEROID_FIELD_DESCR","Les ceintures d'astéroïdes contiennent de l'hydrogène qui peut être récupéré au fil du temps avec des vaisseaux de forage."
"TID_CR_ASTEROID_FIELD","Ceinture d'astéroïdes riche"
"TID_CR_ASTEROID_FIELD_DESCR","Cette ceinture d'astéroïdes spéciale ajoutera une quantité de crédits unique à l'Empire de son propriétaire quand son forage sera terminé. Les ceintures d'astéroïdes riches sont rares et apparaissent uniquement une fois par jour et par joueur sur les étoiles rouges."
"TID_BS_ASTEROID_FIELD_DESCR","Cette ceinture d'astéroïdes ne contient plus d'hydrogène et ne sert désormais que comme point de virage pour la navigation."
"TID_MOON_DESCR","Les lunes produisent des cargaisons qui peuvent être livrées aux autres lunes, planètes ou stations d'échange pour gagner des revenus."
"TID_STAR_OWNER","PROPRIÉTAIRE"
"TID_STAR_OWNER_DESCR","Le propriétaire d'une étoile contrôle son accès pour les autres empires en établissant des relations diplomatiques."
"TID_STAR_DISCOVER_DATE","DÉCOUVERTE LE"
"TID_STAR_CONDITION","CONDITION"
"TID_STAR_CONDITION_STABLE","Stable"
"TID_STAR_CONDITION_STABLE_DESCR","Cette étoile ne court pas le risque de devenir une supernova dans un futur proche."
"TID_STAR_CONDITION_SUPERNOVA","Supernova imminente"
"TID_STAR_CONDITION_SUPERNOVA_TIMER","Supernova dans {0}"
"TID_STAR_CONDITION_SUPERNOVA_DESCR","Cette étoile va bientôt exploser. Tout vaisseau ou structure laissé ici sera détruit."
"TID_STAR_SYSTEM_SIZE_0","Petit"
"TID_STAR_SYSTEM_SIZE_1","Grand"
"TID_STAR_SYSTEM_SIZE","TAILLE DU SYSTÈME STELLAIRE"
"TID_STAR_SYSTEM_SIZE_DESCR","Plus un système stellaire est grand, plus il nécessite de temps et d'hydrogène pour y déplacer vos vaisseaux."
"TID_SECURITY_RATING","NIVEAU DE SÉCURITÉ"
"TID_SECURITY_RATING_S","Sécurisé"
"TID_SECURITY_RATING_PS","Partiellement sécurisé"
"TID_SECURITY_RATING_NS","Non sécurisé"
"TID_SECURITY_RATING_YS_DESCR","Les combats entre vaisseaux de joueurs sont interdits dans ce système stellaire. Les vaisseaux détruits par un Cerbère retourneront sur une planète sûre."
"TID_SECURITY_RATING_RS_DESCR","Les combats entre vaisseaux de joueurs sont interdits dans ce système stellaire. Les vaisseaux détruits par des vaisseaux Cerbères seront téléportés sur leur étoile d'origine en sécurité. Les vaisseaux détruits par les supernovae seront perdus à jamais."
"TID_SECURITY_RATING_WS_DESCR","Vos vaisseaux ouvriront le feu sur tous les vaisseaux appartenant aux joueurs d'autres corporations. Les vaisseaux détruits lors d'un combat seront téléportés sur leur étoile d'origine en sécurité. Les vaisseaux détruits par les supernovae seront perdus à jamais."
"TID_SECURITY_RATING_BLS_DESCR","Vos vaisseaux ouvriront le feu sur tous les vaisseaux des autres joueurs. Les vaisseaux détruits sur les étoiles bleues seront téléportés sur leur étoile d'origine en sécurité, peu importe la raison de leur destruction."
"TID_SECURITY_RATING_DRS_DESCR","Les combats entre vaisseaux de joueurs sont interdits dans ce système stellaire. Les vaisseaux détruits par des vaisseaux Cerbères ou par les supernovae seront perdus à jamais."
"TID_FLEET_HULL_STRENGTH_MAX","INTÉGRITÉ DE COQUE MAX"
"TID_FLEET_HULL_STRENGTH_INFO","L'intégrité maximale actuelle de la coque de ce vaisseau. Lorsque l'intégrité de la coque passe à 0, le vaisseau est détruit."
"TID_FLEET_HULL_STRENGTH_INFO_MAX","Détermine la puissance défensive maximale de ce vaisseau."
"TID_FLEET_HULL_STRENGTH","INTÉGRITÉ DE COQUE"
"TID_FLEET_HEAL_RATE","TAUX DE RÉPARATION"
"TID_FLEET_HEAL_RATE_DESCR","Le nombre de points de coque réparés par seconde lorsque le vaisseau est amarré à une planète ou une station sur son étoile d'origine."
"TID_FLEET_SHIELD_STRENGTH","FORCE DE BOUCLIER"
"TID_FLEET_SHIELD_STRENGTH_INFO","Les boucliers fournissent une protection supplémentaire à la coque du vaisseau. Une fois que ces boucliers sont épuisés, la coque commence à subir des dégâts."
"TID_DESTROYER_AREADAMAGE","MONTANT DES DÉGÂTS DE ZONE"
"TID_DESTROYER_AREADAMAGERANGE","PORTÉE DES DÉGÂTS DE ZONE"
"TID_FLEET_SENTINELS_SPAWNED","SENTINELLES CRÉÉES"
"TID_FLEET_SENTINELS_SPAWNED_DESCR","Nombre de sentinelles qui apparaîtront après la destruction du vaisseau"
"TID_FLEET_DPM","DÉGÂTS PAR SECONDE"
"TID_FLEET_DPM_INFO","Les dégâts que ce vaisseau inflige à l'ennemi ciblé à chaque seconde."
"TID_ATTACK_RANGE","PORTÉE D'ATTAQUE"
"TID_FLEET_SHIPMENT_TITLE","CARGAISON"
"TID_FLEET_SHIPMENT_INFO","{0} ({1})"
"TID_OWNER","Propriétaire : {0}"
"TID_COLONIZED_BY","Colonisateur : {0}"
"TID_CERBERUS_STATION_SPAWN_LABEL","VAISSEAUX CRÉÉS"
"TID_CERBERUS_STATION_ATTACK_RANGE","PORTÉE D'ATTAQUE"
"TID_CERBERUS_STATION_ATTACK_DAMAGE","DÉGÂTS PAR SECONDE"
"TID_CERBERUS_STATION_HULL_LABEL","INTÉGRITÉ DE COQUE"
"TID_CERBERUS_STATION_SHIELD_LABEL","FORCE DE BOUCLIER"
"TID_CERBERUS_STATION_SHIELD_REGEN_LABEL","RÉGÉNÉRATION DE BOUCLIER"
"TID_CERBERUS_STATION_SHIELD_REGEN_DELAY","DÉLAI DE RÉGÉNÉRATION"
"TID_CERBERUS_STATION_SHIELD_REGEN_DELAY_INFO","La durée requise pour que les boucliers commencent à se régénérer dès qu'il ont subit des dégâts."
"TID_FLEET_HYDRO_CAPACITY","STOCKAGE D'HYDROGÈNE UTILISÉ"
"TID_FLEET_HYDRO_CAPACITY_INFO","Lorsque votre stockage d'hydrogène est entièrement utilisé, renvoyez le vaisseau vers l'une de vos planètes pour le décharger."
"TID_FLEET_HYDRO_USAGE","HYDROGÈNE UTILISÉ"
"TID_FLEET_HYDRO_USAGE_VALUE","{0}/100 UA"
"TID_FLEET_HYDRO_USAGE_DESCR","Quantité totale d'hydrogène que ce vaisseau utilise pour ses trajets (modules installés compris)."
"TID_FLEET_SLOTS_0","EMPL. MODULES (TRANSPORT)"
"TID_FLEET_SLOTS_0_DESCR","Le nombre d'emplacements que ce vaisseau comporte pour installer des modules d'échange."
"TID_FLEET_SLOTS_1","EMPL. MODULES (FORAGE)"
"TID_FLEET_SLOTS_1_DESCR","Le nombre d'emplacements que ce vaisseau comporte pour installer des modules de forage."
"TID_FLEET_SLOTS_2","EMPL. MODULES (SOUTIEN)"
"TID_FLEET_SLOTS_2_DESCR","Le nombre d'emplacements que ce vaisseau comporte pour installer des modules de combat"
"TID_FLEET_SLOTS_3","EMPL. MODULES (ARMES)"
"TID_FLEET_SLOTS_3_DESCR","Le nombre d'emplacements que ce vaisseau comporte pour installer des modules d'arme."
"TID_FLEET_SLOTS_4","EMPL. MODULES (BOUCLIERS)"
"TID_FLEET_SLOTS_4_DESCR","Le nombre d'emplacements que ce vaisseau comporte pour installer des modules de bouclier."
"TID_FLEET_SLOTS_5","EMPL. MODULES (DRONE)"
"TID_FLEET_SLOTS_5_DESCR","Le nombre d'emplacements que ce vaisseau comporte pour installer des modules de drone"
"TID_PLANET_LEVEL_DESCR","NIVEAU PLANÈTE"
"TID_PLANET_LEVEL_INFO","Plus le niveau d'une planète est élevé, plus elle produit de cargaisons et peut stocker des ressources."
"TID_FLEET_SPEED","VITESSE MAXIMALE"
"TID_SPEED_DIST_PER_MINUTE","{0} UA/{1}"
"TID_SHIPYARD_CAPACITY","CAPACITÉ DE FLOTTE"
"TID_SHIPYARD_CAPACITY_DESCR","Le nombre de vaisseaux que vous pouvez construire."
"TID_BUILDING_LEVEL_DESCR","NIVEAU STATION"
"TID_HARVESTER_HYDRO_PER_DAY_INFO","HYDROGÈNE DÉTECTÉ"
"TID_HARVESTER_HYDRO_PER_DAY_INFO_DESCR","La quantité totale d'hydrogène que le récolteur d'étoiles détecte chaque jour. De l'hydrogène est nouvellement généré dans les ceintures d'astéroïdes scannées près des scanners à courte portée du système."
"TID_DISBAND_SHIP_BUTTON","Démanteler"
"TID_UPGRADE_BUTTON","AMÉLIORER"
"TID_UPGRADE_SHIP_DESIGN","AMÉLIORER LA CONCEPTION DES VAISSEAUX"
"TID_INFO_VALUE_PER_HR","{0}/h"
"TID_INFO_VALUE_PER_SEC","{0}/s"
"TID_INFO_VALUE_PER_DAY","{0}/ j"
"TID_INSTALLED_MODULES_AREA_TITLE","MODULES INSTALLÉS :"
"TID_SECTOR_UNLOCK_PRICE","COÛT DE SCAN"
"TID_SECTOR_UNLOCK_TIME","DURÉE DE SCAN"
"TID_UNEXPLORED_SECTOR","Secteur inexploré"
"TID_UNEXPLORED_SECTOR_DESCR","Une partie inexplorée de l'espace. Construisez un scanner à courte portée dans un secteur adjacent pour pouvoir l'explorer."
"TID_EXPLORED_SECTOR_DESCR","Les secteurs divisent l'espace autour d'une étoile en régions plus petites. Certains modules et autres mécaniques de jeu opèrent à l'échelle de ces secteurs."
"TID_SECTOR_DISPLAY_NAME","Secteur {0}"
"TID_SECTOR_NEXT_ASTEROID_SPAWN","Apparition d'une ceinture d'astéroïdes"
"TID_SECTOR_ASTEROIDS_FULL","Capacité d'astéroïdes atteinte."
"TID_ASTERID_FIELD_HYDROGEN_REMAINING","HYDROGÈNE PRÉSENT SUR CET ASTÉROÏDE"
"TID_ASTEROID_FIELD_LIFETIME","DURÉE DE VIE"
"TID_ASTEROID_FIELD_LIFETIME_DESCR","Les ceintures d'astéroïdes scannées ont une durée de vie limitée. Elles disparaissent une fois le temps écoulé."
"TID_ASTERID_FIELD_CREDIT_REWARD","CRÉDITS STOCKÉS"
"TID_TOTAL_HYDRO_IN_SECTOR","QUANTITÉ D'HYDROGÈNE DANS LE SECTEUR"
"TID_GENESIS_COOLDOWN","TEMPS DE RÉCUPÉRATION DE GENÈSE"
"TID_ENRICH_COOLDOWN","TEMPS DE RÉCUPÉRATION D'ENRICHISSEMENT"
"TID_NEW_HYDRO_PER_DAY","HYDROGÈNE NOUVELLEMENT PRODUIT PAR JOUR"
"TID_NEW_HYDRO_PER_DAY_DESCR","La quantité maximale d'hydrogène que les astéroïdes apparus récemment dans ce secteur peuvent contenir. De nouveaux astéroïdes apparaissent progressivement au cours de la journée."
"TID_STATION_UPG_SHIPMENT_YIELD","BÉNÉFICE DE CARGAISONS"
"TID_STATION_UPG_SHIPMENT_YIELD_DESCR","Les récompenses de crédits que les cargaisons de cette station génèrent par jour."
"TID_SHIPMENT_GEN_PERIOD","NOUVELLE PÉRIODE DE CARGAISON"
"TID_SHIPMENT_GEN_PERIOD_DESCR","La durée nécessaire pour qu'une planète génère une nouvelle cargaison. Toutes les planètes régénèrent toutes leurs cargaisons en 24 h, peu importe leur capacité maximale de cargaison."
"TID_NUM_SHIPMENTS_MAX","CARGAISONS MAX"
"TID_NUM_SHIPMENTS_MAX_DESCR","La quantité maximale de cargaisons que cette planète peut contenir."
"TID_SHIP_EDIT_MODULES","Modifier les modules"
"TID_REDSCANNER_MAX_BATTLESHIPS","LIMITE DE CUIRASSÉS"
"TID_REDSCANNER_MAX_BATTLESHIPS_HINT","Le nombre maximum de cuirassés qui peuvent être envoyés par le scanner pour les étoiles rouges de niveau maximum. Les autres types de vaisseaux peuvent être envoyés librement."
"TID_REDSCANNER_MAX_STAR_LEVEL","NIVEAU MAX D'ÉTOILE ROUGE"
"TID_REDSCANNER_MAX_STAR_LEVEL_HINT","Les étoiles rouges de haut niveau contiennent de meilleurs artéfacts et des forces Cerbères plus puissantes."
"TID_REDSCANNER_MAX_INFLUENCE","PUISSANCE IMPÉRIALE MAXIMALE"
"TID_REDSCANNER_MAX_INFLUENCE_DESCR","La quantité maximale de PUISSANCE IMPÉRIALE que le joueur propriétaire peut obtenir en effectuant des missions d'étoile rouge au niveau maximal permis par ce scanner."
"TID_REDSCANNER_CREDITS_PER_DAY","QUANTITÉ D'ASTÉROÏDES RICHES"
"TID_REDSCANNER_CREDITS_PER_DAY_DARK","QUANTITÉ D'ASTÉROÏDES RICHES (ÉTOILES ROUGES SOMBRES)"
"TID_REDSCANNER_CREDITS_PER_DAY_DESCR","La quantité de crédits pouvant être obtenus par jour grâce au forage d'astéroïdes riches dans les étoiles rouges de niveau maximum autorisé par ce scanner."
"TID_REDSCANNER_OPTIMAL_INFLUENCE","PUISSANCE IMPÉRIALE OPTIMALE"
"TID_REDSCANNER_OPTIMAL_INFLUENCE_DESCR","Si le joueur triomphe dans les étoiles rouges du niveau maximum permis par ce scanner, il obtiendra plus de PUISSANCE IMPÉRIALE lorsque cette dernière est inférieure à cette valeur."
"TID_REDSCANNER_CREDITS_COUNTDOWN","ASTÉROÏDE RICHE DISPONIBLE"
"TID_REDSCANNER_CREDITS_COUNTDOWN_DESC","Indique quand la prochaine ceinture d'astéroïdes riche sera disponible sur une étoile rouge."
"TID_REDSCANNER_RICH_DRS_COUNTDOWN","ARTÉFACTS RICHES D'ÉTOILE ROUGE SOMBRE DISPONIBLES"
"TID_REDSCANNER_RICH_DRS_COUNTDOWN_DESC","Indique quand les prochains artéfacts riches seront disponibles sur une étoile rouge sombre. Il est plus facile de trouver les artéfacts riches, mais ils n'apparaissent que sur le premier scan d'étoile rouge sombre de la journée."
"TID_REDSCANNER_HYDRO_SEARCH_COST","COÛT DE SCAN"
"TID_REDSCANNER_HYDRO_SEARCH_COST_DESCR","La quantité d'hydrogène nécessaire pour effectuer un scan et ainsi trouver une étoile rouge au niveau maximum autorisé."
"TID_TRANSPORT_CAPACITY","EMPL. CARGO DE BASE"
"TID_TRANSPORT_CAPACITY_DESCR","La quantité d'emplacements disponibles pour charger des cargaisons et des artéfacts. Des modules supplémentaires peuvent modifier cette capacité."
"TID_TRANSPORT_CAPACITY_TOTAL","TOTAL D'EMPL. CARGO"
"TID_TRANSPORT_CAPACITY_TOTAL_DESCR","La quantité d'emplacements totale disponible pour charger des cargaisons et des artéfacts, effets de modules installés inclus."
"TID_HYDRO_CAPACITY","CAPACITÉ D'HYDROGÈNE DE BASE"
"TID_HYDRO_CAPACITY_DESCR","La quantité d'espace disponible pour stocker l'hydrogène récupéré. Installer des modules supplémentaires peut modifier cette valeur."
"TID_HYDRO_CAPACITY_TOTAL","TOTAL DE CAPACITÉ D'HYDROGÈNE"
"TID_HYDRO_CAPACITY_TOTAL_DESCR","La quantité totale d'espace disponible pour stocker l'hydrogène récupéré, effets de modules installés inclus."
"TID_MINER_MINE_SPEED","VITESSE DE FORAGE DE BASE"
"TID_MINER_MINE_SPEED_CURRENT","VITESSE DE FORAGE ACTUELLE"
"TID_MINER_MINE_SPEED_VALUE","{0}/min"
"TID_MINER_MINE_SPEED_DESCR","La vitesse de forage de base de ce vaisseau. Installer des modules supplémentaires peut modifier cette valeur."
"TID_MINER_AUTO_SECTORS","SECTEURS DE FORAGE"
"TID_MINER_AUTO_SECTORS_DESCR","Nombre de secteurs dans lequel le vaisseau de forage effectuera des forages avant de nécessiter de nouveaux ordres."
"TID_DRONE_LIFETIME","DURÉE DE VIE"
"TID_DRONE_LIFETIME_DESCR","Les drones ont une durée de vie limitée. Une fois le minuteur arrivé à zéro, le drone sera détruit."
"TID_TURRET_SETUP_TIME","DURÉE D'INSTALLATION"
"TID_FINISH_REPAIRS_NOW","Terminer les réparations"
"TID_RELAY_DURATION","DURÉE D'ACTIVATION"
"TID_RELAY_DURATION_DESCR","La durée pendant laquelle le relais sera actif dans chaque secteur qu'il couvre."
"TID_RELAY_SHIPMENTS_PER_HOUR","CARGAISONS PAR HEURE"
"TID_RELAY_SHIPMENTS_PER_HOUR_DESCR","Le maximum de cargaisons qui sera livré automatiquement par heure, pour chacun des secteurs concernés par l'activation du relais."
"TID_RELAY_BONUS_PCT","BONUS DE LIVRAISON MAX"
"TID_RELAY_BONUS_PCT_DESCR","Le bonus supplémentaire maximum appliqué au nombre de crédits obtenus lorsqu'une cargaison est livrée grâce au relais."
"TID_RELAY_COST_PER_SHIPMENT","COÛT PAR CARGAISON MAX"
"TID_RELAY_COST_PER_SHIPMENT_DESCR","La quantité maximale d'hydrogène utilisée par le relais pour chaque cargaison livrée. Après avoir amélioré le relais, vous serez en mesure de choisir un coût en hydrogène par cargaison réduit, mais votre bonus de crédits sera plus bas."
"TID_RELAY_MAX_SECTORS","SECTEURS MAX"
"TID_RELAY_MAX_SECTORS_DESCR","La quantité maximum de secteurs qu'un relais actif peut couvrir simultanément."
"TID_SPAWNER_DELAY","DÉLAI DE CRÉATION"
"TID_SPAWNER_DELAY_DESCR","La durée nécessaire à la création d'un vaisseau après l'apparition de cette porte de saut."
"TID_SPAWNER_NUM_SPAWNED","VAISSEAUX CRÉÉS"
"TID_SPAWNER_NUM_SPAWNED_DESCR","Le nombre de vaisseaux Cerbères créés après l'apparition de cette porte de saut."
"TID_SPAWNER_MAX_RADIUS","RAYON D'EFFET DE CRÉATION MAXIMUM"
"TID_SPAWNER_MAX_RADIUS_DESCR","La distance maximale depuis le centre de la porte de saut à laquelle les vaisseaux Cerbères peuvent apparaître."
"TID_SPAWNER_PROGRESS","Création de vaisseaux..."
"TID_EMP_RESIST","RÉSISTANCE IEM"
"TID_EMP_RESIST_DESCR","La durée de désactivation est réduite par ce pourcentage quand le module IEM est utilisé contre ce vaisseau."
"TID_BLUESCANNER_DAILY_PERIOD_COUNTDOWN","RÉCOMPENSES QUOTIDIENNES DISPONIBLES"
"TID_BLUESCANNER_DAILY_PERIOD_COUNTDOWN_DESCR","Indique le moment où votre barre de récompenses quotidiennes pour les étoiles bleues est pleine. Elle inclut également le compteur de compétitions classées quotidiennes."
"TID_INFO_REWARD_AVAILABLE_NOW","OUI"
"TID_FLEET_MAX_TARGETS","CIBLES MAXIMALES"
"TID_PROJECTILE_DAMAGE_MODIFIER","MODIFICATEUR DE DÉGÂTS"
"TID_PROJECTILE_DAMAGE_MODIFIER_DESCR","Ce modificateur a été appliqué au projectile à son lancement par un ou plusieurs modules. Il sera appliqué à la quantité de dégâts à l'impact."
"TID_DRS_FAIL_NO_FREE_SHIP_SLOTS","Vous n'avez pas pu rejoindre l'étoile rouge sombre. Les autres joueurs ont déjà téléporté le nombre maximum de cuirassés autorisés."
"TID_JOIN_RS_FAIL_STAR_SUPERNOVA","Cette étoile rouge s'est transformée en supernova."
"TID_JOIN_RS_FAIL_STAR_FULL","Cette étoile rouge ne possède pas d'emplacement de joueur libre."
"TID_JOIN_RS_FAIL_STAR_TOO_LATE","Vous ne pouvez pas rejoindre une étoile rouge sur le point de se transformer en supernova."
"TID_INFO_AUTO_ACTIVATE_STEALTH","La DISCRÉTION s'active automatiquement."
"TID_INFO_AUTO_ACTIVATE_STEALTH_HINT","La DISCRÉTION s'activera juste avant qu'une arme ennemie à courte portée se verrouille sur le vaisseau de Transport."
"TID_INFO_AUTO_ACTIVATE_VENGEANCE_SHIELD","VENGEANCE active automatiquement le bouclier."
"TID_INFO_AUTO_ACTIVATE_VENGEANCE_SHIELD_HINT","Lorsqu'il est déclenché, VENGEANCE activera également le bouclier du cuirassé."
"TID_CUSTOMIZE_OBJECT","PERSONNALISER"
"TID_CUSTOMIZE_PLANET_INFO","Sélectionnez une nouvelle apparence pour cette planète."
"TID_CUSTOMIZE_STAR_INFO","Sélectionnez une nouvelle apparence pour cette étoile."
"TID_CUSTOMIZE_PURCHASE_INFO","Vous pourrez passer d'une apparence à l'autre quand vous le souhaitez."
"TID_APPLY_CUSTOMIZATION_CONFIRM","Acheter cette apparence ? Vous pourrez passer de cette apparence aux autres apparences que vous possédez (incluant l'originale) quand vous le souhaitez."
"TID_APPEARANCE_NUMBER","APPARENCE #{0}"
"TID_PLATINUM_STAR_NUMBER","ÉTOILE PLATINE #{0}"
"TID_APPEARANCE_OWNED","Déjà possédé"
"TID_APPEARANCE_AVAILABLE","Disponible à l'achat"
"TID_APPEARANCE_PLATINUM","Disponible avec Hades' Star Platinum"
"TID_SUBSCRIBE_BTN","S'abonner à Hades' Star Platinum"
"TID_LEADERBOARDS_DLG_TITLE","CLASSEMENTS"
"TID_LEADERBOARDS_DLG_TOP_PLAYERS","MEILLEURS JOUEURS"
"TID_LEADERBOARDS_DLG_TOP_CORPS","MEILLEURES CORPORATIONS"
"TID_LEADERBOARDS_DIALOG_COLUMN_NAME","Nom"
"TID_LEADERBOARD_SHIP_XP","EXP"
"TID_SHIP_STAT_XP","EXP"
"TID_SHIP_STAT_XP_INFO","Vous gagnez de l'EXP lorsque vous infligez des dégâts aux cuirassés des autres joueurs sur les étoiles blanches."
"TID_SHIP_XP_EVENT_TITLE","ÉVÈNEMENT CLASSEMENTS DES VAISSEAUX"
