"TID_INTRO_MESSAGE_TITLE","BOAS-VINDAS AO HADES' STAR"
"TID_SECURITY_RATING_RS_DESCR","Combates entre jogadores não são permitidos neste sistema estelar. Naves que perderam em combate contra naves Cerberus vão saltar até o planeta de origem em segurança. Naves que perderam na supernova serão perdidas para sempre."
"TID_SECURITY_RATING_WS_DESCR","Suas naves abrirão fogo contra qualquer nave de jogadores de outras Corporações. Naves que perderam em combate vão saltar até o planeta de origem em segurança. Naves que perderam na supernova serão perdidas para sempre."
"TID_SECURITY_RATING_BLS_DESCR","Suas naves abrirão fogo contra as naves dos outros jogadores. Naves que perderam em Estrelas Azuis por qualquer motivo vão saltar até o planeta de origem em segurança."
"TID_SECURITY_RATING_DRS_DESCR","Combates entre jogadores não são permitidos neste sistema estelar. Naves que perderam em combate contra naves Cerberus ou na supernova serão perdidas para sempre."
"TID_FLEET_HULL_STRENGTH_MAX","RESISTÊNCIA MÁX. DA FUSEL."
"TID_FLEET_HULL_STRENGTH_INFO","A resistência atual e máxima da fuselagem desta nave. Quando os pontos de resistência da fuselagem chegam a zero, a nave é destruída."
"TID_FLEET_HULL_STRENGTH_INFO_MAX","Determina a potência defensiva máxima desta nave."
"TID_FLEET_HULL_STRENGTH","RESISTÊNCIA DA FUSELAGEM"
"TID_FLEET_HEAL_RATE","ÍNDICE DE REPARO"
"TID_FLEET_HEAL_RATE_DESCR","A quantidade de pontos de Fuselagem reparada por segundo, quando a nave está ancorada em um planeta ou estação na Estrela de Origem."
"TID_FLEET_SHIELD_STRENGTH","POTÊNCIA DO ESCUDO"
"TID_FLEET_SHIELD_STRENGTH_INFO","Os escudos concedem proteção adicional à fuselagem da nave. Quando o escudo se esgota, a fuselagem começa a receber o dano."
"TID_DESTROYER_AREADAMAGE","QUANTIDADE DO DANO DE ÁREA"
"TID_DESTROYER_AREADAMAGERANGE","ALCANCE DO DANO DE ÁREA"
"TID_FLEET_SENTINELS_SPAWNED","SENTINELAS GERADAS"
"TID_FLEET_SENTINELS_SPAWNED_DESCR","O número de naves que aparecerão quando esta nave for destruída."
"TID_FLEET_DPM","DANO POR SEGUNDO"
"TID_FLEET_DPM_INFO","O dano que esta nave causa à nave inimiga a cada segundo."
"TID_ATTACK_RANGE","ALCANCE DO ATAQUE"
"TID_FLEET_SHIPMENT_TITLE","CARREGAMENTO"
"TID_FLEET_SHIPMENT_INFO","{0} ({1})"
"TID_OWNER","Propriedade de {0}"
"TID_COLONIZED_BY","Colonizado por {0}"
"TID_CERBERUS_STATION_SPAWN_LABEL","NAVES GERADAS"
"TID_CERBERUS_STATION_ATTACK_RANGE","ALCANCE DO ATAQUE"
"TID_CERBERUS_STATION_ATTACK_DAMAGE","DANO POR SEGUNDO"
"TID_CERBERUS_STATION_HULL_LABEL","RESISTÊNCIA DA FUSELAGEM"
"TID_CERBERUS_STATION_SHIELD_LABEL","POTÊNCIA DO ESCUDO"
"TID_CERBERUS_STATION_SHIELD_REGEN_LABEL","REGENERAÇÃO DO ESCUDO"
"TID_CERBERUS_STATION_SHIELD_REGEN_DELAY","ATRASO DE REGENERAÇÃO"
"TID_CERBERUS_STATION_SHIELD_REGEN_DELAY_INFO","O tempo que leva até que o escudo comece a se regenerar após levar dano."
"TID_FLEET_HYDRO_CAPACITY","RESERVA DE HIDROGÊNIO PREENCHIDA"
"TID_FLEET_HYDRO_CAPACITY_INFO","Quando a reserva estiver totalmente preenchida, leve a nave até um de seus planetas para depositar o Hidrogênio."
"TID_FLEET_HYDRO_USAGE","HIDROGÊNIO USADO"
"TID_FLEET_HYDRO_USAGE_VALUE","{0}/100 UA"
"TID_FLEET_HYDRO_USAGE_DESCR","A quantia total de Hidrogênio que a nave usa ao viajar (inclui módulos instalados)"
"TID_FLEET_SLOTS_0","NICHOS DE MÓDULO (CARGUEIRO)"
"TID_FLEET_SLOTS_0_DESCR","O número de nichos que a nave tem para instalar módulos de comércio."
"TID_FLEET_SLOTS_1","NICHOS DE MÓDULO (MINERADORA)"
"TID_FLEET_SLOTS_1_DESCR","O número de nichos que a nave tem para instalar módulos de mineração."
"TID_FLEET_SLOTS_2","NICHOS DE MÓDULO (SUPORTE)"
"TID_FLEET_SLOTS_2_DESCR","O número de nichos que a nave tem para instalar módulos de combate"
"TID_FLEET_SLOTS_3","NICHOS DE MÓDULO (ARMA)"
"TID_FLEET_SLOTS_3_DESCR","O número de nichos que a nave tem para instalar módulos de arma."
"TID_FLEET_SLOTS_4","NICHOS DE MÓDULO (ESCUDO)"
"TID_FLEET_SLOTS_4_DESCR","O número de nichos que a nave tem para instalar módulos de escudo."
"TID_FLEET_SLOTS_5","NICHOS DE MÓDULO (DRONE)"
"TID_FLEET_SLOTS_5_DESCR","O número de nichos que a nave tem para instalar módulos de drone"
"TID_PLANET_LEVEL_DESCR","NÍVEL DO PLANETA"
"TID_PLANET_LEVEL_INFO","Planetas de níveis mais altos produzem mais carregamentos e podem armazenar mais recursos."
"TID_FLEET_SPEED","VELOCIDADE MÁX."
"TID_SPEED_DIST_PER_MINUTE","{0}UA/{1}"
"TID_SHIPYARD_CAPACITY","CAPACIDADE DA FROTA"
"TID_SHIPYARD_CAPACITY_DESCR","A quantidade de naves que seu Império suporta."
"TID_BUILDING_LEVEL_DESCR","NÍVEL DA ESTAÇÃO"
"TID_HARVESTER_HYDRO_PER_DAY_INFO","HIDROGÊNIO DETECTADO"
"TID_HARVESTER_HYDRO_PER_DAY_INFO_DESCR","A quantidade total de Hidrogênio que a Colhedora de Estrela vai detectar por dia. Novo Hidrogênio é gerado por campos de asteroides escaneados, perto dos sensores de curto alcance do sistema."
"TID_DISBAND_SHIP_BUTTON","Desmontar"
"TID_UPGRADE_BUTTON","MELHORAR"
"TID_UPGRADE_SHIP_DESIGN","MELHORAR MODELO DE NAVE"
"TID_INFO_VALUE_PER_HR","{0}/h"
"TID_INFO_VALUE_PER_SEC","{0}/s"
"TID_INFO_VALUE_PER_DAY","{0}/d"
"TID_INSTALLED_MODULES_AREA_TITLE","MÓDULOS INSTALADOS:"
"TID_SECTOR_UNLOCK_PRICE","PREÇO PARA ESCANEAR"
"TID_SECTOR_UNLOCK_TIME","TEMPO DE ESCANEAMENTO"
"TID_UNEXPLORED_SECTOR","Setor inexplorado"
"TID_UNEXPLORED_SECTOR_DESCR","Uma área desconhecida do espaço. Construa um Sensor de Curto Alcance em um setor adjacente para explorar."
"TID_EXPLORED_SECTOR_DESCR","Setores dividem o espaço ao redor de uma Estrela em regiões menores. Alguns módulos e outras mecânicas de jogo operam nos setores."
"TID_SECTOR_DISPLAY_NAME","Setor {0}"
"TID_SECTOR_NEXT_ASTEROID_SPAWN","Gerando Campo de Asteroides"
"TID_SECTOR_ASTEROIDS_FULL","Capacidade de asteroide atingida."
"TID_ASTERID_FIELD_HYDROGEN_REMAINING","HIDROGÊNIO NESTE ASTEROIDE"
"TID_ASTEROID_FIELD_LIFETIME","DURAÇÃO"
"TID_ASTEROID_FIELD_LIFETIME_DESCR","Campos de asteroides escaneados têm um tempo de vida limitado. Depois que o tempo acaba, eles desaparecem."
"TID_ASTERID_FIELD_CREDIT_REWARD","CRÉDITOS ARMAZENADOS"
"TID_TOTAL_HYDRO_IN_SECTOR","TOTAL DE HIDROGÊNIO NO SETOR"
"TID_GENESIS_COOLDOWN","REATIVAÇÃO DA GÊNESIS"
"TID_ENRICH_COOLDOWN","REATIVAÇÃO DO ENRIQUECIMENTO"
"TID_NEW_HYDRO_PER_DAY","NOVO HIDROGÊNIO POR DIA"
"TID_NEW_HYDRO_PER_DAY_DESCR","A quantidade máxima de Hidrogênio que pode ser contida em asteroides novos no setor. Novos asteroides são gerados gradualmente durante o dia."
"TID_STATION_UPG_SHIPMENT_YIELD","GANHOS COM CARREGAMENTOS"
"TID_STATION_UPG_SHIPMENT_YIELD_DESCR","O valor total da recompensa em Créditos gerado pelos carregamentos desta estação, ajustado por dia."
"TID_SHIPMENT_GEN_PERIOD","PERÍODO DE NOVO CARREGAMENTO"
"TID_SHIPMENT_GEN_PERIOD_DESCR","A quantidade de tempo necessária para este planeta gerar um novo carregamento. Todos os planetas regeneram seus carregamentos totalmente em 24h, independentemente de sua capacidade de carregamento máxima."
"TID_NUM_SHIPMENTS_MAX","MÁX. DE CARREGAMENTOS"
"TID_NUM_SHIPMENTS_MAX_DESCR","A quantia máxima de carregamentos que este planeta comporta."
"TID_SHIP_EDIT_MODULES","Editar Módulos"
"TID_REDSCANNER_MAX_BATTLESHIPS","LIMITE DE ENCOURAÇADOS"
"TID_REDSCANNER_MAX_BATTLESHIPS_HINT","O número máximo de Encouraçados que podem ser enviadas pelo sensor para Estrelas Vermelhas do nível máximo. Outros tipos de nave não têm limite de envio."
"TID_REDSCANNER_MAX_STAR_LEVEL","ESTRELA VERMELHA NÍVEL MÁX."
"TID_REDSCANNER_MAX_STAR_LEVEL_HINT","Estrelas Vermelhas de nível mais alto escondem Artefatos de maior qualidade e forças Cerberus mais desafiadoras."
"TID_REDSCANNER_MAX_INFLUENCE","PODER DO IMPÉRIO MÁX."
"TID_REDSCANNER_MAX_INFLUENCE_DESCR","A quantidade máxima de PODER DO IMPÉRIO que o jogador proprietário pode conquistar ao administrar Estrelas Vermelhas no nível máximo que o sensor pode encontrar."
"TID_REDSCANNER_CREDITS_PER_DAY","QUANTIA DE ASTEROIDE RICO"
"TID_REDSCANNER_CREDITS_PER_DAY_DARK","QUANTIDADE DE ASTEROIDE RICO (ESTRELAS VERMELHAS SOMBRIAS)"
"TID_REDSCANNER_CREDITS_PER_DAY_DESCR","A quantia de Créditos obtida por dia da mineração de asteroides ricos em Estrelas Vermelhas no nível máximo que o sensor pode encontrar."
"TID_REDSCANNER_OPTIMAL_INFLUENCE","PODER DO IMPÉRIO IDEAL"
"TID_REDSCANNER_OPTIMAL_INFLUENCE_DESCR","Se o jogador tiver menos PODER DO IMPÉRIO do que este valor, ele ganha mais PODER DO IMPÉRIO por vitórias em Estrelas Vermelhas no nível máximo que o sensor pode encontrar."
"TID_REDSCANNER_CREDITS_COUNTDOWN","ASTEROIDE RICO DISPONÍVEL"
"TID_REDSCANNER_CREDITS_COUNTDOWN_DESC","Indica quando o próximo campo de asteroides ricos estará disponível em uma Estrela Vermelha."
"TID_REDSCANNER_RICH_DRS_COUNTDOWN","ARTEFATOS RICOS DE ESTRELAS VERMELHAS SOMBRIAS DISPONÍVEIS"
"TID_REDSCANNER_RICH_DRS_COUNTDOWN_DESC","Indica quando os próximos Artefatos Ricos vão aparecer em uma Estrela Vermelha Sombria. Artefatos Ricos têm uma saída de pesquisa muito maior, mas só aparecem na primeira busca de Estrela Vermelha Sombria do dia."
"TID_REDSCANNER_HYDRO_SEARCH_COST","CUSTO DA BUSCA"
"TID_REDSCANNER_HYDRO_SEARCH_COST_DESCR","A quantidade de Hidrogênio necessária para iniciar uma busca por uma Estrela Vermelha no nível máximo permitido."
"TID_TRANSPORT_CAPACITY","CAPACIDADE BASE DE CARGA"
"TID_TRANSPORT_CAPACITY_DESCR","A quantidade de vagas para transportar carregamentos e artefatos. Os módulos podem afetar esta capacidade."
"TID_TRANSPORT_CAPACITY_TOTAL","TOTAL DE VAGAS DE CARGA"
"TID_TRANSPORT_CAPACITY_TOTAL_DESCR","A quantidade de vagas para transportar carregamentos e artefatos, contabilizando o efeito dos módulos instalados."
"TID_HYDRO_CAPACITY","CAPACIDADE BASE DE HIDROGÊNIO"
"TID_HYDRO_CAPACITY_DESCR","A quantidade de armazenamento disponível para guardar o Hidrogênio extraído. Os módulos podem afetar esta capacidade."
"TID_HYDRO_CAPACITY_TOTAL","CAPACIDADE TOTAL DE HIDROGÊNIO"
"TID_HYDRO_CAPACITY_TOTAL_DESCR","A quantidade total de armazenamento disponível para guardar o Hidrogênio extraído, considerando os módulos instalados."
"TID_MINER_MINE_SPEED","VELOCIDADE BASE DE MINERAÇÃO"
"TID_MINER_MINE_SPEED_CURRENT","VELOCIDADE DE MINERAÇÃO ATUAL"
"TID_MINER_MINE_SPEED_VALUE","{0}/min"
"TID_MINER_MINE_SPEED_DESCR","A velocidade padrão de mineração desta nave. Instalar novos módulos pode afetar este valor inicial."
"TID_MINER_AUTO_SECTORS","SETORES DE MINERAÇÃO"
"TID_MINER_AUTO_SECTORS_DESCR","O número de setores automaticamente minerados pela nave, antes que ela precise de novas ordens."
"TID_DRONE_LIFETIME","DURAÇÃO"
"TID_DRONE_LIFETIME_DESCR","Drones têm duração limitada. Quando o tempo acabar, o drone será destruído."
"TID_TURRET_SETUP_TIME","TEMPO DE CALIBRAÇÃO"
"TID_FINISH_REPAIRS_NOW","Terminar reparos"
"TID_RELAY_DURATION","DURAÇÃO DA ATIVIDADE"
"TID_RELAY_DURATION_DESCR","O período de tempo durante o qual o Transmissor ficará ativo em cada setor."
"TID_RELAY_SHIPMENTS_PER_HOUR","CARREGAMENTOS POR HORA"
"TID_RELAY_SHIPMENTS_PER_HOUR_DESCR","O número máximo de carregamentos que será entregue por hora automaticamente, em cada setor que o Transmissor estiver ativo."
"TID_RELAY_BONUS_PCT","BÔNUS MÁX. DE ENTREGA"
"TID_RELAY_BONUS_PCT_DESCR","O bônus adicional máximo ao Crédito que será aplicado quando um carregamento é entregue pelo Transmissor."
"TID_RELAY_COST_PER_SHIPMENT","CUSTO MÁX. POR CARREGAMENTO"
"TID_RELAY_COST_PER_SHIPMENT_DESCR","A quantidade máxima de Hidrogênio que o Transmissor usa por carregamento entregue. Depois de melhorar o Transmissor, você poderá escolher um custo menor de Hidrogênio por carregamento, por menos bônus de Crédito."
"TID_RELAY_MAX_SECTORS","MÁX. DE SETORES"
"TID_RELAY_MAX_SECTORS_DESCR","A quantidade máxima de setores que podem ter o Transmissor ativo ao mesmo tempo."
"TID_SPAWNER_DELAY","ATRASO DE GERAÇÃO"
"TID_SPAWNER_DELAY_DESCR","A quantidade de tempo necessária para as naves serem geradas após este Portal de Salto aparecer."
"TID_SPAWNER_NUM_SPAWNED","NAVES GERADAS"
"TID_SPAWNER_NUM_SPAWNED_DESCR","A quantidade de naves Cerberus que serão geradas por este Portal de Salto."
"TID_SPAWNER_MAX_RADIUS","RAIO DE GERAÇÃO MÁXIMO"
"TID_SPAWNER_MAX_RADIUS_DESCR","A distância máxima, a partir do centro do Portal de Salto, onde podem aparecer naves Cerberus geradas."
"TID_SPAWNER_PROGRESS","Gerando naves..."
"TID_EMP_RESIST","RESISTÊNCIA A PEM"
"TID_EMP_RESIST_DESCR","Reduz o tempo de inatividade nesta porcentagem quando um módulo de PEM é usado contra a nave."
"TID_BLUESCANNER_DAILY_PERIOD_COUNTDOWN","PRÊMIOS DIÁRIOS DISPONÍVEIS"
"TID_BLUESCANNER_DAILY_PERIOD_COUNTDOWN_DESCR","Indica quando sua barra de recompensas diárias por Estrelas Azuis fica cheia. Isso inclui o contador de partida classificatória diário."
"TID_INFO_REWARD_AVAILABLE_NOW","AGORA"
"TID_FLEET_MAX_TARGETS","MÁX. DE ALVOS"
"TID_PROJECTILE_DAMAGE_MODIFIER","MODIFICADOR DE DANO"
"TID_PROJECTILE_DAMAGE_MODIFIER_DESCR","Este modificador foi aplicado ao projétil no lançamento por um ou mais módulos. Será aplicado às quantidades de dano no impacto."
"TID_DRS_FAIL_NO_FREE_SHIP_SLOTS","Falha em entrar na Estrela Vermelha Sombria. Outros jogadores já saltaram o número máximo permitido de encouraçados."
"TID_JOIN_RS_FAIL_STAR_SUPERNOVA","Esta Estrela Vermelha entrou em supernova."
"TID_JOIN_RS_FAIL_STAR_FULL","Esta Estrela Vermelha não tem nichos de jogador livres."
"TID_JOIN_RS_FAIL_STAR_TOO_LATE","Você não pode entrar em uma Estrela Vermelha tão perto de entrar em supernova."
"TID_INFO_AUTO_ACTIVATE_STEALTH","A FURTIVIDADE é ativada automaticamente."
"TID_INFO_AUTO_ACTIVATE_STEALTH_HINT","A FURTIVIDADE ativará pouco antes de uma arma de curto alcance inimiga travar no Cargueiro."
"TID_INFO_AUTO_ACTIVATE_VENGEANCE_SHIELD","VINGANÇA ativa automaticamente o ESCUDO."
"TID_INFO_AUTO_ACTIVATE_VENGEANCE_SHIELD_HINT","A VINGANÇA também ativará o escudo do Encouraçado quando acionada."
"TID_CUSTOMIZE_OBJECT","PERSONALIZAR"
"TID_CUSTOMIZE_PLANET_INFO","Selecione uma nova aparência para este planeta."
"TID_CUSTOMIZE_STAR_INFO","Selecione uma nova aparência para esta estrela."
"TID_CUSTOMIZE_PURCHASE_INFO","Você poderá trocar entre as aparências compradas e a original quando quiser."
"TID_APPLY_CUSTOMIZATION_CONFIRM","Comprar esta aparência? Você poderá trocar entre ela e outras aparências que tiver (incluindo a original) quando quiser."
"TID_APPEARANCE_NUMBER","APARÊNCIA #{0}"
"TID_PLATINUM_STAR_NUMBER","ESTRELA PLATINA #{0}"
"TID_APPEARANCE_OWNED","Já possuído"
"TID_APPEARANCE_AVAILABLE","Disponível para compra"
"TID_APPEARANCE_PLATINUM","Disponível com Hades' Star Platinum"
"TID_SUBSCRIBE_BTN","Assine Hades' Star Platinum"
"TID_LEADERBOARDS_DLG_TITLE","PLACARES DE LÍDERES"
"TID_LEADERBOARDS_DLG_TOP_PLAYERS","MELHORES JOGADORES"
"TID_LEADERBOARDS_DLG_TOP_CORPS","MELHORES CORPORAÇÕES"
"TID_LEADERBOARDS_DIALOG_COLUMN_NAME","Nome"
"TID_LEADERBOARD_SHIP_XP","EXP"
"TID_SHIP_STAT_XP","EXP"
"TID_SHIP_STAT_XP_INFO","A EXP ganha ao causar dano nos Encouraçados de outro jogador em Estrelas Brancas."
"TID_SHIP_XP_EVENT_TITLE","EVENTO PLACARES DE LÍDERES DAS NAVES"
"TID_SHIP_XP_EVENT_ENDS_IN","TERMINA EM: {0}"
"TID_SHIP_XP_EVENT_ENDED","O EVENTO TERMINOU"
"TID_SHIP_XP_EVENT_AWARD","O Evento Placares de Líderes dos Encouraçados terminou! Você possui a nave na posição {0} dos placares de líderes. Você recebeu <sprite name=''pc''> <c3>{1}</color>"
"TID_PRIVATE_RS_EVENT_TITLE","EVENTO ESTRELA VERMELHA"
"TID_PRIVATE_RS_EVENT_INFO","Ajude sua Corporação a ter sucesso em Estrelas Vermelhas particulares e chegar ao topo do placar! Toda vez que uma Estrela Vermelha particular acaba, sua Corporação ganhará pontos de acordo com o nível da Estrela Vermelha, quantos artefatos foram coletados e quantas naves Cerberus foram eliminadas.\n\nTodo membro em uma Corporação líder ao fim do evento ganhará Cristais:\n\nMelhores {3}: <sprite name=''pc''> <color>{0}</color>\nMelhores {4}: <sprite name=''pc''> <color>{1}</color>\nMelhores {5}: <sprite name=''pc''> <color>{2}</color>"
"TID_PRIVATE_RS_EVENT_AWARD","O evento Estrela Vermelha Particular acabou! Sua Corporação está na posição {0} no placar. Você recebeu <sprite name=''pc''> <c3>{1}</color>"
"TID_PRIVATE_RS_EVENT_SEASON_START","A TEMPORADA {0} COMEÇA EM {1}"
"TID_BS_EVENT_SEASON","TEMPORADA DA ESTRELA AZUL {0}"
"TID_BS_EVENT_SEASON_ENDS","TERMINA EM {0}"
"TID_BS_EVENT_INFO","Dispute partidas classificatórias em Estrelas Azuis para conseguir Pontos e ganhe Cristais como recompensa quando a temporada acabar.\n\nTodos os participantes receberão as seguintes recompensas se excederem um certo número de Pontos no fim da temporada:\n\n{0} ou mais Pontos: <sprite name=''pc''> <color>{3}</color>\n{1} ou mais Pontos: <sprite name=''pc''> <color>{4}</color>\n{2} ou mais Pontos: <sprite name=''pc''> <color>{5}</color>\n\nAlém disso, os jogadores no placar ao fim do evento receberão as seguintes recompensas:\n\n{6} Melhores: <sprite name=''pc''> <color>{9}</color>\n{7} Melhores: <sprite name=''pc''> <color>{10}</color>\n{8} Melhores: <sprite name=''pc''> <color>{11}</color>"
"TID_WS_EVENT_SEASON","TEMPORADA DE ESTRELA BRANCA {0}"
"TID_WS_EVENT_INFO","Participe e ganhe em Estrelas Brancas durante a temporada para desbloquear as seguintes Condecorações:\n\n{0} ou mais vitórias: {1}\n\n{2} vitórias: {3}\n\n{4} vitórias: {5}"
"TID_LEADERBOARDS_SORT_BY_INFLUENCE","Por PODER DO IMPÉRIO"
"TID_LEADERBOARDS_SORT_BY_FRAGMENTS","Por Fragmentos Estelares Azuis"
"TID_LEADERBOARDS_SORT_BY_WS_SCORE","Pontuação por Estrela Branca"
"TID_LEADERBOARDS_SORT_BY_RELICS","Por EXP da Corporação"
"TID_LEADERBOARDS_SORT_BY_RS_SCORE","Por pontuação de Estrela Vermelha"
"TID_INFLUENCE_DECAY_LABEL","DECAIMENTO DE ENERGIA ATIVO"
"TID_INFLUENCE_DECAY_INFO","Jogadores neste placar perdem 3% do PODER DO IMPÉRIO a cada 3 dias sem uma vitória na Estrela Vermelha de nível máximo deles."
"TID_BS_VIEW_LAST_SEASON","RESULTADOS DA TEMPORADA {0}"
"TID_BS_BACK_TO_CURRENT_SEASON","VOLTAR À TEMPORADA {0}"
"TID_WS_VIEW_LAST_SEASON","RESULTADOS DA TEMPORADA {0}"
"TID_WS_BACK_TO_CURRENT_SEASON","VOLTAR À TEMPORADA {0}"
"TID_IAP_DIALOG_TITLE","ADICIONAR RECURSOS"
"TID_CRYSTAL_PACK","PACOTE DE CRISTAIS"
"TID_CRYSTAL_PACK_SMALL","PEQUENO"
"TID_CRYSTAL_PACK_MED","MÉDIO"
"TID_CRYSTAL_PACK_LARGE","GRANDE"
"TID_CRYSTAL_PACK_HUGE","ENORME"
"TID_CRYSTAL_PACK_EPIC","ÉPICO"
"TID_IAP_SECTION_HYDROGEN","HIDROGÊNIO"
"TID_IAP_SECTION_CREDITS","CRÉDITOS"
"TID_IAP_DIALOG_FILL_BY","PREENCHER {0}%"
"TID_IAP_RESOURCE_FULL","Não é possível comprar. Reserva cheia."
"TID_CRYSTALS_ADDED","{0} Cristais adicionados."
"TID_STARTER_PACK","PACOTE INICIAL 1"
"TID_STARTER_PACK_DESCR","MÁX. DE UM POR CONTA"
"TID_STARTER_PACK_PERMANENT_EFFECT","BÔNUS PERMANENTE"
"TID_STARTER_PACK_BENEFIT","Os custos de construção de todas as naves são reduzidos permanentemente em {0}%.\n\nOs custos de melhoria de todos os modelos de nave são reduzidos permanentemente em {1}%."
"TID_STARTER_PACK_2","PACOTE INICIAL 2"
"TID_STARTER_PACK_2_BENEFIT_SHIPMENT_INCOME","O valor base para todos os carregamentos gerados por planetas, luas e Estações Comerciais permanentemente aumenta em {0}%."
"TID_STARTER_PACK_2_BENEFIT_RESEARCH_YIELD","Recompensas de planos de todos os Artefatos permanentemente aumentam em {0}%."
"TID_STARTER_PACK_PURCHASED","COMPRADO"
"TID_BOOSTER_PACK","CARREGAMENTOS DE CRISTAIS"
"TID_BOOSTER_PACK_HINT","Melhor custo-benefício para Cristais entregues em parcelas."
"TID_BOOSTER_PACK_DETAILS","• Um carregamento de <sprite name=''pc''> {1} aparece todos os dias\n• Dura uma semana, e, ao final, você terá recebido {2} <sprite name=''pc''>."
"TID_BOOSTER_PACK_ACTIVE","Expira em {0}"
"TID_WAIT_FOR_BOOSTER_PACK","Você precisará esperar que todos os carregamentos sejam entregues antes de comprar este item novamente."
"TID_BOOSTER_PACK_FIRST_FREE","GRÁTIS"
"TID_HYDRO_PACK","TRANSMISSÃO DE HIDROGÊNIO"
"TID_HYDRO_PACK_DESCR","Receba hidrogênio adicional todos os dias, equivalente a {0}% do armazenamento de hidrogênio.\nDura {1} dias."
"TID_PURCHASE_SUCCESSFUL","Compra concluída com sucesso."
"TID_NEW_FREE_ITEM_TIME_LEFT","Um novo item aparecerá em {0}"
"TID_FREE_ITEM_CLAIMED_ALREADY","Este item já foi adquirido."
"TID_MAX_STORAGE_REACHED","Armazenamento máximo alcançado. Use alguns recursos e tente novamente."
