"TID_INTRO_MESSAGE_TITLE","欢迎来到HADES' STAR"
"TID_ERROR_CANNOT_ACCEPT_DIPLO_REQUEST","无法接受该请求。另一位玩家没有空闲的太空外交站。"
"TID_PLAYER_DIPLOMACY_DLG_GRAPH_TODAY","今天"
"TID_ASTEROID_FIELD_DESCR","小行星带中含有氢气资源，可使用采矿舰逐渐采集。"
"TID_CR_ASTEROID_FIELD","富足小行星带"
"TID_CR_ASTEROID_FIELD_DESCR","当完全开采后，此特殊小行星带将添加一个星币至拥有者的帝国。富足小行星带十分稀有，且每位玩家每天仅可在红巨星中发现一次。"
"TID_BS_ASTEROID_FIELD_DESCR","小行星带的氢气已耗尽，现在只能作为一处导航路径点。"
"TID_MOON_DESCR","卫星生成的货物可被运送至其他卫星、星球或太空贸易站赚取收益。"
"TID_STAR_OWNER","拥有者"
"TID_STAR_OWNER_DESCR","恒星的拥有者能通过与其他帝国建立外交关系，控制对其的访问权限。"
"TID_STAR_DISCOVER_DATE","发现于"
"TID_STAR_CONDITION","状态"
"TID_STAR_CONDITION_STABLE","稳定"
"TID_STAR_CONDITION_STABLE_DESCR","该恒星在可预见的未来中没有超新星爆炸危险。"
"TID_STAR_CONDITION_SUPERNOVA","即将发生超新星爆炸"
"TID_STAR_CONDITION_SUPERNOVA_TIMER","{0}后超新星爆炸"
"TID_STAR_CONDITION_SUPERNOVA_DESCR","该恒星即将爆炸。未及时撤离的船舰或设施都将被摧毁。"
"TID_STAR_SYSTEM_SIZE_0","小型"
"TID_STAR_SYSTEM_SIZE_1","大型"
"TID_STAR_SYSTEM_SIZE","恒星系统大小"
"TID_STAR_SYSTEM_SIZE_DESCR","恒星系统越大，移动船舰要消耗的时间和氢气就越多"
"TID_SECURITY_RATING","安全级别"
"TID_SECURITY_RATING_S","安全"
"TID_SECURITY_RATING_PS","部分安全"
"TID_SECURITY_RATING_NS","不安全"
"TID_SECURITY_RATING_YS_DESCR","该恒星系统中不允许玩家对战。在与冥犬的战斗中折损的船舰将返回安全星球。"
"TID_SECURITY_RATING_RS_DESCR","该恒星系统中不允许玩家对战。在与冥犬船舰的战斗中折损的船舰将安全跃迁回母星。在超新星爆炸中折损的船舰将永远消失。"
"TID_SECURITY_RATING_WS_DESCR","您的船舰将自动向其他星际集团玩家的船舰开火。在战斗中折损的船舰将安全跃迁回母星。在超新星爆炸中折损的船舰将永远消失。"
"TID_SECURITY_RATING_BLS_DESCR","您的船舰将自动向所有其他玩家的船舰开火。在蓝星上因任何原因折损的船舰都将安全跃迁回母星。"
"TID_SECURITY_RATING_DRS_DESCR","该恒星系统中不允许玩家对战。在超新星爆炸或与冥犬船舰的战斗中折损的船舰将永远消失。"
"TID_FLEET_HULL_STRENGTH_MAX","最大船体强度"
"TID_FLEET_HULL_STRENGTH_INFO","该船舰当前和最大船体强度。当船体强度点数归零，船舰将被摧毁。"
"TID_FLEET_HULL_STRENGTH_INFO_MAX","决定船舰的最大防御力量。"
"TID_FLEET_HULL_STRENGTH","船体强度"
"TID_FLEET_HEAL_RATE","维修速度"
"TID_FLEET_HEAL_RATE_DESCR","飞船泊靠在一颗星球或母星太空站时，每秒能修复的生命值。"
"TID_FLEET_SHIELD_STRENGTH","护盾强度"
"TID_FLEET_SHIELD_STRENGTH_INFO","护盾为船体提供额外的保护。护盾耗尽后，船舰就会开始受损。"
"TID_DESTROYER_AREADAMAGE","区域性伤害量"
"TID_DESTROYER_AREADAMAGERANGE","区域性伤害范围"
"TID_FLEET_SENTINELS_SPAWNED","哨兵舰生成"
"TID_FLEET_SENTINELS_SPAWNED_DESCR","该船舰被摧毁后会生成的哨兵舰数量"
"TID_FLEET_DPM","每秒伤害"
"TID_FLEET_DPM_INFO","该船舰对目标敌舰每秒造成的伤害"
"TID_ATTACK_RANGE","攻击距离"
"TID_FLEET_SHIPMENT_TITLE","货物"
"TID_FLEET_SHIPMENT_INFO","{0}（{1}）"
"TID_OWNER","由{0}拥有"
"TID_COLONIZED_BY","由{0}殖民"
"TID_CERBERUS_STATION_SPAWN_LABEL","船舰生成"
"TID_CERBERUS_STATION_ATTACK_RANGE","攻击距离"
"TID_CERBERUS_STATION_ATTACK_DAMAGE","每秒伤害"
"TID_CERBERUS_STATION_HULL_LABEL","船体强度"
"TID_CERBERUS_STATION_SHIELD_LABEL","护盾强度"
"TID_CERBERUS_STATION_SHIELD_REGEN_LABEL","护盾再生"
"TID_CERBERUS_STATION_SHIELD_REGEN_DELAY","再生延迟"
"TID_CERBERUS_STATION_SHIELD_REGEN_DELAY_INFO","护盾收到任何损伤后，开始恢复前需要的时间。"
"TID_FLEET_HYDRO_CAPACITY","已用氢气储存空间"
"TID_FLEET_HYDRO_CAPACITY_INFO","若您的氢气储存空间已满，向您的星球遣返船舰以卸载氢气。"
"TID_FLEET_HYDRO_USAGE","氢气用量"
"TID_FLEET_HYDRO_USAGE_VALUE","{0}/100天文单位"
"TID_FLEET_HYDRO_USAGE_DESCR","该船舰航行所用氢气总量（包括已安装的模组）"
"TID_FLEET_SLOTS_0","模组槽位（运输舰）"
"TID_FLEET_SLOTS_0_DESCR","该舰可用于安装交易模组的栏位数"
"TID_FLEET_SLOTS_1","模组槽位（采掘舰）"
"TID_FLEET_SLOTS_1_DESCR","该舰可用于安装采矿模组的栏位数"
"TID_FLEET_SLOTS_2","模组栏位（支持）"
"TID_FLEET_SLOTS_2_DESCR","该舰可用于安装战斗模组的槽位数"
"TID_FLEET_SLOTS_3","模组栏位（武器）"
"TID_FLEET_SLOTS_3_DESCR","该舰可用于安装武器模组的栏位数"
"TID_FLEET_SLOTS_4","模组栏位（护盾）"
"TID_FLEET_SLOTS_4_DESCR","该舰可用于安装护盾模组的栏位数"
"TID_FLEET_SLOTS_5","模组槽位（无人机）"
"TID_FLEET_SLOTS_5_DESCR","该舰可用于安装无人机模组的槽位数"
"TID_PLANET_LEVEL_DESCR","星球等级"
"TID_PLANET_LEVEL_INFO","星球等级越高，生成货物越多，资源储量越大"
"TID_FLEET_SPEED","最高速度"
"TID_SPEED_DIST_PER_MINUTE","{0}天文单位/{1}"
"TID_SHIPYARD_CAPACITY","船舰上限"
"TID_SHIPYARD_CAPACITY_DESCR","您的帝国可支持的船舰数量。"
"TID_BUILDING_LEVEL_DESCR","太空站等级"
"TID_HARVESTER_HYDRO_PER_DAY_INFO","侦测到的氢气"
"TID_HARVESTER_HYDRO_PER_DAY_INFO_DESCR","恒星收割者每天侦测到的氢气总量。系统附近被短距扫描仪搜索到的小行星带会产生新的氢气。"
"TID_DISBAND_SHIP_BUTTON","解散"
"TID_UPGRADE_BUTTON","升级"
"TID_UPGRADE_SHIP_DESIGN","升级船舰设计"
"TID_INFO_VALUE_PER_HR","{0}/时"
"TID_INFO_VALUE_PER_SEC","{0}/秒"
"TID_INFO_VALUE_PER_DAY","{0}/天"
"TID_INSTALLED_MODULES_AREA_TITLE","已安装模组："
"TID_SECTOR_UNLOCK_PRICE","扫描价格"
"TID_SECTOR_UNLOCK_TIME","扫描时间"
"TID_UNEXPLORED_SECTOR","未探索星区"
"TID_UNEXPLORED_SECTOR_DESCR","一片未知的太空区域。在相邻星区建造一架短距扫描仪开始探索。"
"TID_EXPLORED_SECTOR_DESCR","星区将恒星周围的空间划分为较小的区域。一些模组和其他游戏机制在星区上运行。"
"TID_SECTOR_DISPLAY_NAME","星区{0}"
"TID_SECTOR_NEXT_ASTEROID_SPAWN","生成小行星带"
"TID_SECTOR_ASTEROIDS_FULL","已达小行星容量上限。"
"TID_ASTERID_FIELD_HYDROGEN_REMAINING","该小行星上存在氢气"
"TID_ASTEROID_FIELD_LIFETIME","寿命"
"TID_ASTEROID_FIELD_LIFETIME_DESCR","扫描到的小行星带寿命有限。它们在一段时间后会自行消失。"
"TID_ASTERID_FIELD_CREDIT_REWARD","储存的星币"
"TID_TOTAL_HYDRO_IN_SECTOR","星区中氢气总量"
"TID_GENESIS_COOLDOWN","创世纪冷却"
"TID_ENRICH_COOLDOWN","矿藏富集冷却"
"TID_NEW_HYDRO_PER_DAY","每日新产生氢气"
"TID_NEW_HYDRO_PER_DAY_DESCR","该星区新生成的小行星中可包含的最大氢气量。新的小行星会在一天内慢慢生成。"
"TID_STATION_UPG_SHIPMENT_YIELD","货物产量"
"TID_STATION_UPG_SHIPMENT_YIELD_DESCR","该太空站货物生成的星币奖励总量，每天调整。"
"TID_SHIPMENT_GEN_PERIOD","新货物周期"
"TID_SHIPMENT_GEN_PERIOD_DESCR","该星球生成新货物所需的时间。无论最大货物容量如何，所有星球都会在24小时内完全重新生成货物。"
"TID_NUM_SHIPMENTS_MAX","最大货物量"
"TID_NUM_SHIPMENTS_MAX_DESCR","该星球可储存的最大货物量。"
"TID_SHIP_EDIT_MODULES","编辑模组"
"TID_REDSCANNER_MAX_BATTLESHIPS","战斗舰限制"
"TID_REDSCANNER_MAX_BATTLESHIPS_HINT","可通过扫描仪向最高等级红巨星派遣的战斗舰最大数量。其他种类的船舰没有限制。"
"TID_REDSCANNER_MAX_STAR_LEVEL","最大红巨星等级"
"TID_REDSCANNER_MAX_STAR_LEVEL_HINT","红巨星等级越高，神器质量越好，冥犬舰队就越强大。"
"TID_REDSCANNER_MAX_INFLUENCE","最高帝国国力"
"TID_REDSCANNER_MAX_INFLUENCE_DESCR","该扫描仪的拥有者可通过完成红巨星任务获得的最高帝国国力。红巨星须为该扫描仪能搜索到的最高等级。"
"TID_REDSCANNER_CREDITS_PER_DAY","富足小行星总量"
"TID_REDSCANNER_CREDITS_PER_DAY_DARK","富足小行星数量（暗红巨星）"
"TID_REDSCANNER_CREDITS_PER_DAY_DESCR","此扫描仪允许的最高等级红巨星上开采的富足小行星，每天可以获得的星币总量。"
"TID_REDSCANNER_OPTIMAL_INFLUENCE","最优帝国国力"
"TID_REDSCANNER_OPTIMAL_INFLUENCE_DESCR","如果在该扫描仪能搜索到的最高等级的红巨星中取得成功，且玩家的帝国国力低于该值，那么该扫描仪能产生最高的帝国国力奖励。"
"TID_REDSCANNER_CREDITS_COUNTDOWN","富足小行星可用"
"TID_REDSCANNER_CREDITS_COUNTDOWN_DESC","显示何时红巨星内会出现下一个可用的富足小行星带。"
"TID_REDSCANNER_RICH_DRS_COUNTDOWN","暗红巨星富饶神器可用"
"TID_REDSCANNER_RICH_DRS_COUNTDOWN_DESC","显示下次富饶神器出现在暗红巨星的时间。富饶神器能大大提高研究的产出，但只在每天的首次暗红巨星扫描中出现。"
"TID_REDSCANNER_HYDRO_SEARCH_COST","扫描消耗"
"TID_REDSCANNER_HYDRO_SEARCH_COST_DESCR","在允许范围内开始扫描最高等级红巨星所消耗的氢气量。"
"TID_TRANSPORT_CAPACITY","基础货物栏位"
"TID_TRANSPORT_CAPACITY_DESCR","可用于装载货物及神器的栏位数量。可能会受到额外模组影响"
"TID_TRANSPORT_CAPACITY_TOTAL","货物栏位总量"
"TID_TRANSPORT_CAPACITY_TOTAL_DESCR","可用于装载货物及神器的栏位数量，包括模组提供的额外栏位"
"TID_HYDRO_CAPACITY","基础氢气容量"
"TID_HYDRO_CAPACITY_DESCR","采集到的氢气的可用储存空间。可能会受到额外模组影响"
"TID_HYDRO_CAPACITY_TOTAL","氢气总容量"
"TID_HYDRO_CAPACITY_TOTAL_DESCR","采集到的氢气的可用储存空间总量，包括模组提供的额外容量。"
"TID_MINER_MINE_SPEED","基础采掘速度"
"TID_MINER_MINE_SPEED_CURRENT","当前采矿速度"
"TID_MINER_MINE_SPEED_VALUE","{0}/分"
"TID_MINER_MINE_SPEED_DESCR","该采矿舰的基础采集速度。安装新模组可影响该基础值。"
"TID_MINER_AUTO_SECTORS","采矿星区"
"TID_MINER_AUTO_SECTORS_DESCR","采矿舰在需要新命令之前自动进行采集的星区数量。"
"TID_DRONE_LIFETIME","寿命"
"TID_DRONE_LIFETIME_DESCR","无人舰寿命有限。时间耗尽后，无人舰将被摧毁。"
"TID_TURRET_SETUP_TIME","设置时间"
"TID_FINISH_REPAIRS_NOW","完成维修"
"TID_RELAY_DURATION","激活时长"
"TID_RELAY_DURATION_DESCR","货运中继在每个覆盖星区中激活的时长。"
"TID_RELAY_SHIPMENTS_PER_HOUR","每小时货量"
"TID_RELAY_SHIPMENTS_PER_HOUR_DESCR","在激活货运中继的每个星区中每小时自动运送的最大货物量。"
"TID_RELAY_BONUS_PCT","最高交付加成"
"TID_RELAY_BONUS_PCT_DESCR","通过货运中继交付货物时所能获得的最高额外星币支付加成。"
"TID_RELAY_COST_PER_SHIPMENT","每次货运最高消耗"
"TID_RELAY_COST_PER_SHIPMENT_DESCR","货运中继每次交付货物所使用的最高氢气量。升级货运中继后，您可以选择每次货运消耗较少氢气，但星币加成也较低。"
"TID_RELAY_MAX_SECTORS","最大星区数"
"TID_RELAY_MAX_SECTORS_DESCR","可同时激活货运中继站的最大星区数量。"
"TID_SPAWNER_DELAY","生成延迟"
"TID_SPAWNER_DELAY_DESCR","该星际跳跃门出现后，飞船生成所需的时间。"
"TID_SPAWNER_NUM_SPAWNED","船舰生成"
"TID_SPAWNER_NUM_SPAWNED_DESCR","该星际跳跃门会生成的冥犬船舰数量。"
"TID_SPAWNER_MAX_RADIUS","最大生成范围"
"TID_SPAWNER_MAX_RADIUS_DESCR","从星际跳跃门中心算起，冥犬船舰能生成的最远距离。"
"TID_SPAWNER_PROGRESS","正在生成船舰……"
"TID_EMP_RESIST","电磁脉冲抗性"
"TID_EMP_RESIST_DESCR","当使用电磁脉冲模组对抗此飞船时，瘫痪时间按此比例降低。"
"TID_BLUESCANNER_DAILY_PERIOD_COUNTDOWN","每日奖励可用"
"TID_BLUESCANNER_DAILY_PERIOD_COUNTDOWN_DESCR","显示您的蓝星每日奖励进度条何时补充。其中包含每日排名比赛计时器。"
"TID_INFO_REWARD_AVAILABLE_NOW","现在"
"TID_FLEET_MAX_TARGETS","最大目标数"
"TID_PROJECTILE_DAMAGE_MODIFIER","伤害修改器"
"TID_PROJECTILE_DAMAGE_MODIFIER_DESCR","一个或多个模组在发射炮弹时会将该修改应用于炮弹。它将影响造成伤害时的伤害量。"
"TID_DRS_FAIL_NO_FREE_SHIP_SLOTS","加入暗红巨星失败。其他玩家跃迁至该处的战斗舰数量已饱和。"
"TID_JOIN_RS_FAIL_STAR_SUPERNOVA","该红巨星已发生超新星爆炸。"
"TID_JOIN_RS_FAIL_STAR_FULL","该红巨星没有空闲玩家槽位。"
"TID_JOIN_RS_FAIL_STAR_TOO_LATE","该红巨星已非常接近超新星爆炸，无法加入。"
"TID_INFO_AUTO_ACTIVATE_STEALTH","潜行自动激活。"
"TID_INFO_AUTO_ACTIVATE_STEALTH_HINT","潜行将在敌方短程武器锁定运输舰之前自动激活。"
"TID_INFO_AUTO_ACTIVATE_VENGEANCE_SHIELD","报仇雪恨自动激活护盾。"
"TID_INFO_AUTO_ACTIVATE_VENGEANCE_SHIELD_HINT","报仇雪恨在触发时也会激活战斗舰的护盾。"
"TID_CUSTOMIZE_OBJECT","定制"
"TID_CUSTOMIZE_PLANET_INFO","为该星球选择新的外观。"
"TID_CUSTOMIZE_STAR_INFO","为该恒星选择新的外观。"
"TID_CUSTOMIZE_PURCHASE_INFO","您可以随时在原始外观和所购外观间进行切换。"
"TID_APPLY_CUSTOMIZATION_CONFIRM","要购买该外观吗？您可以随时在所购外观和拥有的其他外观（包括原始外观）间进行切换。"
"TID_APPEARANCE_NUMBER","外观 #{0}"
"TID_LEADERBOARDS_DLG_TITLE","排行榜"
"TID_LEADERBOARDS_DLG_TOP_PLAYERS","顶级玩家"
"TID_LEADERBOARDS_DLG_TOP_CORPS","顶级星际集团"
"TID_LEADERBOARDS_DIALOG_COLUMN_NAME","名称"
"TID_LEADERBOARD_SHIP_XP","经验"
"TID_SHIP_STAT_XP","经验"
"TID_SHIP_STAT_XP_INFO","在白星中损伤其他玩家战斗舰可获得经验。"
"TID_SHIP_XP_EVENT_TITLE","船舰排行榜活动"
"TID_SHIP_XP_EVENT_ENDS_IN","结束于：{0}"
"TID_SHIP_XP_EVENT_ENDED","活动已结束"
"TID_SHIP_XP_EVENT_AWARD","战斗舰排行榜活动已结束！您的船舰排行第{0}位。您已获得奖励：<sprite name=''pc''><c3>{1}</color>"
"TID_PRIVATE_RS_EVENT_TITLE","私人红巨星活动"
"TID_PRIVATE_RS_EVENT_INFO","帮助您的星际集团在私人红巨星活动中获得成功，在排行榜上爬升！每次私人红巨星活动结束，基于红巨星等级、收集神器数量和击败冥犬船舰数量，您的星际集团都会获得一定点数。\n\n活动结束时，排名靠前星际集团的每位成员都能赢得水晶：\n\n排行前{3}：<sprite name=''pc''> <color>{0}</color>\n排行前{4}：<sprite name=''pc''> <color>{1}</color>\n排行前{5}：<sprite name=''pc''> <color>{2}</color>"
"TID_PRIVATE_RS_EVENT_AWARD","私人红巨星活动已结束！您的星际集团排行第{0}位。您已获得奖励：<sprite name=''pc''><c3>{1}</color>"
"TID_PRIVATE_RS_EVENT_SEASON_START","第{0}季将在{1}后开始"
"TID_BS_EVENT_SEASON","蓝星第{0}赛季"
"TID_BS_EVENT_SEASON_ENDS","{0}后结束"
"TID_BS_EVENT_INFO","参加蓝星排名比赛，赢得点数，在赛季结束时收获水晶奖励。\n\n如果在赛季结束时，参与者获得的点数超过定额，那么均可获得以下奖励：\n\n{0}点或更多点数：<sprite name=''pc''> <color>{3}</color>\n{1}点或更多点数：<sprite name=''pc''> <color>{4}</color>\n{2}点或更多点数：<sprite name=''pc''><color>{5}</color>\n\n此外，在活动结束时，冲进排行榜的玩家还能获得下列奖励：\n\n排行前{6}：<sprite name=''pc''> <color>{9}</color>\n排行前{7}：<sprite name=''pc''> <color>{10}</color>\n排行前{8}：<sprite name=''pc''> <color>{11}</color>"
"TID_WS_EVENT_SEASON","白星第{0}赛季"
"TID_WS_EVENT_INFO","在赛季中参加白星行动并获胜将解锁如下头衔：\n\n获胜{0}次或以上解锁：{1}\n\n获胜{2}次解锁：{3}\n\n获胜{4}次解锁：{5}"
"TID_LEADERBOARDS_SORT_BY_INFLUENCE","按帝国国力排名"
"TID_LEADERBOARDS_SORT_BY_FRAGMENTS","按蓝星碎片数排名"
"TID_LEADERBOARDS_SORT_BY_WS_SCORE","按照白星得分"
"TID_LEADERBOARDS_SORT_BY_RELICS","按星际集团经验排名"
"TID_LEADERBOARDS_SORT_BY_RS_SCORE","按红巨星分数"
"TID_INFLUENCE_DECAY_LABEL","电力衰减已激活"
"TID_INFLUENCE_DECAY_INFO","此排行榜上的玩家如果连续三天未能在自己最高等级的红巨星中取胜，那么每三天会失去3%的帝国国力。"
"TID_BS_VIEW_LAST_SEASON","赛季{0}结果"
"TID_BS_BACK_TO_CURRENT_SEASON","返回赛季{0}"
"TID_WS_VIEW_LAST_SEASON","赛季{0}结果"
"TID_WS_BACK_TO_CURRENT_SEASON","返回赛季{0}"
"TID_IAP_DIALOG_TITLE","添加资源"
"TID_CRYSTAL_PACK","水晶包"
"TID_CRYSTAL_PACK_SMALL","小型"
"TID_CRYSTAL_PACK_MED","中型"
"TID_CRYSTAL_PACK_LARGE","大型"
"TID_CRYSTAL_PACK_HUGE","巨型"
"TID_CRYSTAL_PACK_EPIC","史诗"
"TID_IAP_SECTION_HYDROGEN","氢气"
"TID_IAP_SECTION_CREDITS","星币"
"TID_IAP_DIALOG_FILL_BY","补充{0}%"
"TID_IAP_RESOURCE_FULL","储存空间已满，无法购买"
"TID_CRYSTALS_ADDED","已添加{0}水晶"
"TID_STARTER_PACK","新手包1"
"TID_STARTER_PACK_DESCR","限每账户一次"
"TID_STARTER_PACK_PERMANENT_EFFECT","永久加成"
"TID_STARTER_PACK_BENEFIT","所有船舰的建造费用永久降低{0}%。\n\n所有船舰设计的升级费用永久降低{1}%。"
"TID_STARTER_PACK_2","新手包2"
"TID_STARTER_PACK_2_BENEFIT_SHIPMENT_INCOME","星球、卫星和太空贸易站所生成货物的基础价值永久提高{0}%。"
"TID_STARTER_PACK_2_BENEFIT_RESEARCH_YIELD","所有神器的蓝图奖励永久提高{0}%。"
"TID_STARTER_PACK_PURCHASED","已购买"
"TID_BOOSTER_PACK","水晶货物"
"TID_BOOSTER_PACK_HINT","超值每日水晶货运"
"TID_BOOSTER_PACK_DETAILS","• 每天出现一批价值为<sprite name=''pc''>{1}的货物\n• 效果持续一周，您总共可获得<sprite name=''pc''>{2}"
"TID_BOOSTER_PACK_ACTIVE","剩余时间：{0}"
"TID_WAIT_FOR_BOOSTER_PACK","您必须等待货物计时终止才能再次购买该物品"
"TID_BOOSTER_PACK_FIRST_FREE","免费"
"TID_PURCHASE_SUCCESSFUL","您已成功购买"
"TID_NEW_FREE_ITEM_TIME_LEFT","一件新物品将于{0}后出现。"
"TID_FREE_ITEM_CLAIMED_ALREADY","该物品已被领取。"
"TID_MAX_STORAGE_REACHED","已达最大存量。请在使用一些资源后重试。"
"TID_BUY_RESOURCE_CONFIRM","确定要购买<sprite name=''{0}''> <c1>{1}</color>吗？"
"TID_CHAT_TAB_STAR_SYSTEM","恒星系统"
"TID_CHAT_TAB_CORPORATION","星际集团"
"TID_CHAT_SEND","发送"
"TID_CHAT_INPUT_PROMPT","选择此处开始聊天"
"TID_CHAT_WHITESTAR_INFO","您在此发送的消息仅对自己星际集团成员可见。"
"TID_CHAT_PLAYER_JOIN","有新玩家加入星际集团。"
"TID_CHAT_PLAYER_LEFT","该玩家已离开星际集团。"
"TID_CHAT_JOINCORP_INFO","加入星际集团，与其他玩家分享知识和战术。\n\n加入星际集团也可访问白星和私人红巨星。"
"TID_CORP_UNLOCK_INFO","星际集团将在等级{0}解锁"
"TID_CHAT_SEARCH_ALLIANCES_BUTTON","查看星际集团"
"TID_CHAT_ENTRY_JUMP","将一艘新船舰跳跃进系统中，靠近{0}"
"TID_CHAT_ENTRY_JOIN","加入了星际集团"
"TID_CHAT_ENTRY_LEFT","离开了星际集团"
"TID_CHAT_ENTRY_PROMOTED","已由{0}晋升"
"TID_CHAT_ENTRY_DEMOTED","已由{0}降职"
"TID_CHAT_ENTRY_KICK","已由{0}移出星际集团"
"TID_CHAT_ENTRY_CORP_SETTINGS_CHANGED","编辑了星际集团设置"
"TID_CHAT_ENTRY_REQUEST_JOIN","请求加入星际集团"
"TID_CHAT_ENTRY_DESTROYED_BASE","已摧毁了{0}附近的一个冥犬基地"
"TID_CHAT_ENTRY_COLONIZED","殖民了星球{0}"
"TID_CHAT_ENTRY_LOST_FLEET","于{1}附近损失了{0}"
"TID_CHAT_ENTRY_DESTROYED_CERB_FLEET","已摧毁了{0}附近的一支冥犬舰队"
"TID_CHAT_ENTRY_ABANDONED_SYSTEM","已放弃了该恒星系统。"
"TID_CHAT_ENTRY_SEARCH_PVP","已开始一次白星搜索"
"TID_CHAT_ENTRY_FLAGSHIP_CONTRIB","已为旗舰{1}贡献了{0}星币。"
"TID_CHAT_ENTRY_SHARE_VIEW","分享了一个恒星系统视图"
"TID_CHAT_ENTRY_SEARCH_PVP_COMPLETE","您的星际集团发现了一个新白星。"
"TID_CHAT_ENTRY_CORP_LEVEL_UP","您的星际集团已升级至等级{0}"
"TID_CHAT_ENTRY_FLAGSHIP_LEVEL_UP","旗舰{1}将在下次重新部署时升级至等级{0}。"
"TID_CHAT_ENTRY_FLAGSHIP_UNLOCKED","旗舰{0}现已可部署。"
"TID_CHAT_ENTRY_SEARCH_PVP_CANCELLED","已取消了白星搜索。"
"TID_CHAT_REQUEST_ACCEPT","由{0}接受"
"TID_CHAT_REQUEST_REJECT","由{0}拒绝"
