"TID_INTRO_MESSAGE_TITLE","BIENVENUE DANS HADES' STAR"
"TID_RS_DIALOG_INFLUENCE_REWARDS_TOOLTIP","Chaque étoile rouge peut octroyer ou retirer des points d'influence. Pour gagner de l'influence, détruisez suffisamment de vaisseaux Cerbère et prenez le nombre d'artéfacts nécessaires pour atteindre le seuil affiché sous les icônes d'étoiles."
"TID_RS_INFLUENCE_REWARD_VICTORY","VICTOIRE"
"TID_RS_INFLUENCE_REWARD_DEFEAT","DÉFAITE"
"TID_RS_CURRENT_INFLUENCE","INFLUENCE ACTUELLE"
"TID_RS_INFLUENCE_GAIN_SLOW","Vous gagnez de l'influence à un taux réduit. Améliorez votre scanner d'étoile rouge pour progresser plus rapidement."
"TID_BS_SCANNER_BRING_SHIP","Placez un cuirassé dans cette station pour pouvoir scanner à la recherche d'étoiles bleues."
"TID_BS_SCANNER_BRING_OR_SELECT_SHIP","Placez un cuirassé dans cette station ou reconstruisez-en un parmi les anciens que vous avez utilisés :"
"TID_BS_SCANNER_CONFIRM_REBUILD","Construire un nouveau cuirassé en se basant sur une ancienne conception ?"
"TID_BS_SCANNING","RECHERCHE D'ÉTOILE BLEUE EN COURS"
"TID_BS_LAST_RESULTS","DERNIERS RÉSULTATS D'ÉTOILE BLEUE"
"TID_BS_FINAL_POSITIONS","RÉSULTATS FINAUX"
"TID_BS_NO_WINNER","PAS DE GAGNANT"
"TID_BS_BOT_SHIP_NAME","Cuirassé isolé"
"TID_BS_SHIP_JUMP_INFO","Votre vaisseau effectuera automatiquement un saut une fois l'étoile bleue découverte."
"TID_BS_CREDIT_REWARD_TITLE","RÉCOMPENSE DE CRÉDITS"
"TID_BS_CREDIT_REWARD_DISABLED","Votre cuirassé n'est pas admissible pour recevoir des récompenses de crédits, car il est équipé de SANCTUAIRE.\n\nRemplacez SANCTUAIRE par un autre module afin d'augmenter vos chances de remporter l'étoile bleue et d'obtenir des récompenses de crédits, quels que soient les résultats finaux."
"TID_BS_CREDIT_REWARD_DESCR","La récompense de crédits s'élève à {0} % du coût de reconstruction du cuirassé envoyé sur l'étoile bleue.\n\nQuoi qu'il arrive, vous recevrez la récompense si vous perdez votre vaisseau sur l'étoile bleue. Vous la recevrez aussi pour chaque première victoire d'étoile bleue toutes les {1}."
"TID_BS_CREDIT_REWARD_1ST_ACTIVE","À la prochaine mission d'étoile bleue, vous recevrez la récompense de crédits en totalité, et ce quels que soient les résultats finaux."
"TID_BS_CREDIT_REWARD_1ST_INACTIVE","Vous ne recevrez pas de récompense de crédits si vous remportez la prochaine mission d'étoile bleue. Vous obtiendrez quand même la récompense si vous perdez votre vaisseau. La prochaine récompense de crédits en cas de victoire sera disponible dans {0}"
"TID_BS_CANT_SEARCH_MAINTENANCE","Impossible de commencer une nouvelle recherche d'étoile bleue, car la maintenance programmée aura bientôt lieu."
"TID_BS_HYDRO_REWARD_TITLE","RÉCOMPENSE EN HYDROGÈNE"
"TID_BS_HYDRO_REWARD_INFO","L'hydrogène que vous recevrez dépendra de votre résultat final sur l'étoile bleue, ainsi que de la capacité de stockage maximum de votre Empire. Sans oublier la limite d'hydrogène qui peut être obtenu par jour."
"TID_BS_HYDRO_REWARD_PROGRESS","Vous avez obtenu {0}/{1} de l'hydrogène permis par jour."
"TID_BS_HYDRO_REWARD_FULL","Vous recommencerez à recevoir des récompenses en hydrogène des étoiles bleues dans {0}."
"TID_BS_FRAGMENTS_REWARD_TITLE","FRAGMENTS D'ÉTOILE BLEUE"
"TID_BS_FRAGMENTS_REWARD_DESCR","Toutes les missions d'étoile bleue vous apporteront des fragments d'étoile bleue en fonction de votre résultat final. Collectez ces fragments pour alimenter en énergie la station relais de cargaison, pour grimper dans les classements d'étoile bleue et pour obtenir, à coup sûr, des récompenses de cristaux à la fin de chaque saison.\n\nPour plus d'informations, <a name=''__bsldb''>consultez les classements d'étoile bleue</a>."
"TID_BS_SEASON_AWARD","La saison d'évènement d'étoile bleue est terminée ! Vous avez dépassé {0} fragments d'étoile bleue et avez reçu <quad class=''pc''> <c3>{1}</color> en récompense."
"TID_WS_SEASON_AWARD","La saison d'évènement d'étoile blanche est terminée ! Votre score est supérieur à {0}, ce qui vous rapporte <quad class=''pc''> <c3>{1}</color>"
"TID_BS_SEASON_TOP_AWARD","La saison d'évènement d'étoile bleue est terminée ! Vous occupez la {0}e place du classement et avez reçu <quad class=''pc''> <c3>{1}</color> en récompense."
"TID_WS_SEASON_TOP_AWARD","La saison d'évènement d'étoile blanche est terminée ! Vous occupez la {0}e place du classement et avez reçu <quad class=''pc''> <c3>{1}</color> en récompense."
"TID_BS_FINAL_STANDING","PLACE FINALE :"
"TID_BS_REWARDS_RECEIVED","RÉCOMPENSES REÇUES"
"TID_BS_PARTICIPATING_SHIP","VAISSEAU PARTICIPANT"
"TID_BS_REWARDS_OVERFLOW","Certaines récompenses peuvent être perdues en raison de problèmes de capacité. Avant de commencer vos recherches, assurez-vous de posséder une capacité de stockage de crédits et d'hydrogène suffisante."
"TID_BS_SEARCHING_HINT_1","Les étoiles bleues subissent un effondrement gravitationnel perpétuel. Restez dans la zone sécurisée qui se situe au centre de l'étoile. Les vaisseaux qui se trouvent dans la zone d'effondrement indiquée en rouge seront immédiatement détruits."
"TID_BS_SEARCHING_HINT_2","Ne pénétrez dans le secteur central qui accueille l'étoile bleue qu'en cas d'absolue nécessité. L'étoile bleue infligera des dégâts continus à tous les vaisseaux qui se trouvent dans son secteur."
"TID_BS_SEARCHING_HINT_3","Le cuirassé qui aura survécu le plus longtemps sera déclaré vainqueur de la mission d'étoile bleue. Si les derniers cuirassés restants sont détruits simultanément, la compétition se terminera par une égalité et aucun vainqueur ne sera déclaré."
"TID_BS_SEARCHING_HINT_4","Équipez votre cuirassé avec les modules adéquats afin d'avoir de plus grandes chances de remporter les étoiles bleues. Regardez d'anciens replays afin d'analyser la stratégie des autres joueurs, et n'hésitez pas à expérimenter avec de nouveaux modules."
"TID_BS_SEARCHING_HINT_5","L'objectif sur les étoiles bleues consiste à survivre plus longtemps que les autres cuirassés. Évitez le combat avec les vaisseaux Cerbère, ou utilisez-les contre les autres joueurs."
"TID_RELAY_HUD_SELECT_SECTOR","SÉLECTIONNEZ UN SECTEUR DANS LEQUEL ACTIVER LE RELAIS"
"TID_OBJECT_ACTION_RELAY_STATUS","ÉTAT DU RELAIS"
"TID_RELAY_DLG_COLLECT_MORE_FRAGMENTS","Afin d'activer le relais dans un nouveau secteur, collectez plus de fragments d'étoile en participant aux étoiles bleues."
"TID_ERR_SECTOR_ALREADY_IN_RELAY","Le relais est déjà actif dans ce secteur."
"TID_ERR_SECTOR_NO_SHIPMENTS","Ce secteur ne produit aucune cargaison."
"TID_ACTIVATE_RELAY","ACTIVER DANS UN NOUVEAU SECTEUR"
"TID_RELAY_NUM_SHIPMENTS","{0} cargaison dans le secteur"
"TID_RELAY_EXPIRE_TIME","Expire dans {0}"
"TID_RELAY_NEXT_SHIPMENT","Prochaine livraison dans : {0}"
"TID_PLAYER_DETAILS_VISIT","Visiter étoile"
"TID_PLAYER_DETAILS_VIEW","Détails du joueur"
"TID_PLAYER_DETAILS_VIEWCORP","Voir corporation"
"TID_PLAYER_DETAILS_INVITE","Inviter"
"TID_PLAYER_DETAILS_INVITE_SENT","Vous avez invité ce joueur à rejoindre votre corporation"
"TID_PLAYER_DETAILS_INVITE_FAIL_1","Échec de l'invitation, le joueur est déjà dans une corporation"
"TID_PLAYER_DETAILS_YOUR_PROFILE","Votre profil"
"TID_PLAYER_DETAILS_PROMOTE","Promouvoir"
"TID_PLAYER_DETAILS_DEMOTE","Reléguer"
"TID_PLAYER_DETAILS_KICK","Exclure"
"TID_PLAYER_DETAILS_CONFIRM_KICK","Voulez-vous vraiment exclure {0} de la corporation ?"
"TID_PLAYER_DETAILS_PROMOTE_TO_LEADER","Voulez-vous nommer {0} nouveau Premier officier ? Vous deviendrez un officier."
"TID_PLAYER_DETAILS_PROMOTE_MSG","Vous avez promu {0}"
"TID_PLAYER_DETAILS_DEMOTE_MSG","Vous avez rétrogradé {0}"
"TID_PLAYER_DIPLOMACY_DLG_TITLE","INFOS JOUEUR"
"TID_PLAYER_DIPLOMACY_DLG_END_DIPLOMACY","Mettre fin aux relations diplomatiques"
"TID_PLAYER_DIPLOMACY_STAT_DURATION","EN DIPLOMATIE DEPUIS"
"TID_PLAYER_DIPLOMACY_STAT_TOTAL_SHIPMENT","TOTAL : VALEUR DE CARGAISON"
"TID_PLAYER_DIPLOMACY_DLG_TRADE_INFO","Relations diplomatiques établies il y a {0}, taxe globale récupérée par l'activité de ce joueur : {1} CR"
"TID_PLAYER_DIPLOMACY_DLG_GRAPH_7_DAYS_AGO","Il y a 7 jours"
"TID_PLAYER_DIPLOMACY_DLG_GRAPH_TODAY","Aujourd'hui"
"TID_PLAYER_DIPLOMACY_DLG_GRAPH_TAXES_PER_DAY","HISTORIQUE : VALEUR DE CARGAISON"
"TID_ERROR_CANNOT_ACCEPT_DIPLO_REQUEST","Impossible d'accepter cette requête. L'autre joueur ne possède pas de station diplomatique libre."
"TID_ASTEROID_FIELD_DESCR","Les ceintures d'astéroïdes contiennent de l'hydrogène qui peut être récupéré au fil du temps avec des vaisseaux de forage."
"TID_CR_ASTEROID_FIELD","Ceinture d'astéroïdes riche"
"TID_CR_ASTEROID_FIELD_DESCR","Cette ceinture d'astéroïdes spéciale ajoutera une quantité de crédits unique à l'Empire de son propriétaire quand son forage sera terminé. Les ceintures d'astéroïdes riches sont rares et apparaissent uniquement une fois par jour et par joueur sur les étoiles rouges."
"TID_BS_ASTEROID_FIELD_DESCR","Cette ceinture d'astéroïdes ne contient plus d'hydrogène et ne sert désormais que comme point de virage pour la navigation."
"TID_MOON_DESCR","Les lunes produisent des cargaisons qui peuvent être livrées aux autres lunes, planètes ou stations d'échange pour gagner des revenus."
"TID_STAR_OWNER","PROPRIÉTAIRE"
"TID_STAR_OWNER_DESCR","Le propriétaire d'une étoile contrôle son accès pour les autres empires en établissant des relations diplomatiques."
"TID_STAR_CONDITION","CONDITION"
"TID_STAR_CONDITION_STABLE","Stable"
"TID_STAR_CONDITION_STABLE_DESCR","Cette étoile ne court pas le risque de devenir une supernova dans un futur proche."
"TID_STAR_CONDITION_SUPERNOVA","Supernova imminente"
"TID_STAR_CONDITION_SUPERNOVA_TIMER","Supernova dans {0}"
"TID_STAR_CONDITION_SUPERNOVA_DESCR","Cette étoile va bientôt exploser. Tout vaisseau ou structure laissé ici sera détruit."
"TID_STAR_SYSTEM_SIZE_0","Petit"
"TID_STAR_SYSTEM_SIZE_1","Grand"
"TID_STAR_SYSTEM_SIZE","TAILLE DU SYSTÈME STELLAIRE"
"TID_STAR_SYSTEM_SIZE_DESCR","Plus un système stellaire est grand, plus il nécessite de temps et d'hydrogène pour y déplacer vos vaisseaux."
"TID_SECURITY_RATING","NIVEAU DE SÉCURITÉ"
"TID_SECURITY_RATING_0","Sécurisé"
"TID_SECURITY_RATING_1","Nul"
"TID_SECURITY_RATING_0_DESCR","Les combats entre vaisseaux de joueurs sont interdits dans ce système stellaire."
"TID_SECURITY_RATING_1_DESCR","Vos vaisseaux ouvriront le feu sur tous les vaisseaux appartenant aux joueurs d'autres corporations."
"TID_SECURITY_RATING_2","Nul"
"TID_SECURITY_RATING_2_DESCR","Vos vaisseaux ouvriront le feu sur tous les vaisseaux des autres joueurs."
"TID_FLEET_HULL_STRENGTH_MAX","INTÉGRITÉ DE COQUE MAX"
"TID_FLEET_HULL_STRENGTH_INFO","L'intégrité maximale actuelle de la coque de ce vaisseau. Lorsque l'intégrité de la coque passe à 0, le vaisseau est détruit."
"TID_FLEET_HULL_STRENGTH_INFO_MAX","Détermine la puissance défensive maximale de ce vaisseau."
"TID_FLEET_HULL_STRENGTH","INTÉGRITÉ DE COQUE"
"TID_FLEET_HEAL_RATE","TAUX DE RÉPARATION"
"TID_FLEET_HEAL_RATE_DESCR","Le nombre de points de coque réparés par seconde lorsque le vaisseau est amarré à une planète ou une station sur son étoile d'origine."
"TID_FLEET_SHIELD_STRENGTH","FORCE DE BOUCLIER"
"TID_FLEET_SHIELD_STRENGTH_INFO","Les boucliers fournissent une protection supplémentaire à la coque du vaisseau. Une fois que ces boucliers sont épuisés, la coque commence à subir des dégâts."
"TID_DESTROYER_AREADAMAGE","MONTANT DES DÉGÂTS DE ZONE"
"TID_DESTROYER_AREADAMAGERANGE","PORTÉE DES DÉGÂTS DE ZONE"
"TID_FLEET_SENTINELS_SPAWNED","SENTINELLES CRÉÉES"
"TID_FLEET_SENTINELS_SPAWNED_DESCR","Nombre de sentinelles qui apparaîtront après la destruction du vaisseau"
"TID_FLEET_DPM","DÉGÂTS PAR SECONDE"
"TID_FLEET_DPM_INFO","Les dégâts que ce vaisseau inflige à l'ennemi ciblé à chaque seconde."
"TID_ATTACK_RANGE","PORTÉE D'ATTAQUE"
"TID_FLEET_SHIPMENT_TITLE","CARGAISON"
"TID_FLEET_SHIPMENT_INFO","{0} ({1})"
"TID_OWNER","Propriétaire : {0}"
"TID_COLONIZED_BY","Colonisateur : {0}"
"TID_CERBERUS_STATION_SPAWN_LABEL","VAISSEAUX CRÉÉS"
"TID_CERBERUS_STATION_ATTACK_RANGE","PORTÉE D'ATTAQUE"
"TID_CERBERUS_STATION_ATTACK_DAMAGE","DÉGÂTS PAR SECONDE"
"TID_CERBERUS_STATION_HULL_LABEL","INTÉGRITÉ DE COQUE"
"TID_CERBERUS_STATION_SHIELD_LABEL","FORCE DE BOUCLIER"
"TID_CERBERUS_STATION_SHIELD_REGEN_LABEL","RÉGÉNÉRATION DE BOUCLIER"
"TID_CERBERUS_STATION_SHIELD_REGEN_DELAY","DÉLAI DE RÉGÉNÉRATION"
"TID_CERBERUS_STATION_SHIELD_REGEN_DELAY_INFO","La durée requise pour que les boucliers commencent à se régénérer dès qu'il ont subit des dégâts."
"TID_FLEET_MINERAL_CAPACITY","STOCKAGE D'HYDROGÈNE UTILISÉ"
"TID_FLEET_MINERAL_CAPACITY_INFO","Lorsque votre stockage d'hydrogène est entièrement utilisé, renvoyez le vaisseau vers l'une de vos planètes pour le décharger."
"TID_FLEET_HYDRO_USAGE","HYDROGÈNE UTILISÉ"
"TID_FLEET_HYDRO_USAGE_VALUE","{0}/100 UA"
"TID_FLEET_HYDRO_USAGE_DESCR","Quantité totale d'hydrogène que ce vaisseau utilise pour ses trajets (modules installés compris)."
"TID_FLEET_JUMP_HYDRO_USAGE","COÛT DE SAUT"
"TID_FLEET_JUMP_HYDRO_USAGE_DESCR","Quantité totale d'hydrogène que ce vaisseau utilise pour sauter vers un autre système."
"TID_FLEET_SLOTS_0","EMPL. MODULES (ÉCHANGE)"
"TID_FLEET_SLOTS_0_DESCR","Le nombre d'emplacements que ce vaisseau comporte pour installer des modules d'échange."
"TID_FLEET_SLOTS_1","EMPL. MODULES (FORAGE)"
"TID_FLEET_SLOTS_1_DESCR","Le nombre d'emplacements que ce vaisseau comporte pour installer des modules de forage."
"TID_FLEET_SLOTS_2","EMPL. MODULES (SOUTIEN)"
"TID_FLEET_SLOTS_2_DESCR","Le nombre d'emplacements que ce vaisseau comporte pour installer des modules de soutien."
"TID_FLEET_SLOTS_3","EMPL. MODULES (ARMES)"
"TID_FLEET_SLOTS_3_DESCR","Le nombre d'emplacements que ce vaisseau comporte pour installer des modules d'arme."
"TID_FLEET_SLOTS_4","EMPL. MODULES (BOUCLIERS)"
"TID_FLEET_SLOTS_4_DESCR","Le nombre d'emplacements que ce vaisseau comporte pour installer des modules de bouclier."
"TID_PLANET_LEVEL_DESCR","NIVEAU PLANÈTE"
"TID_PLANET_LEVEL_INFO","Plus le niveau d'une planète est élevé, plus elle produit de cargaisons et peut stocker des ressources."
"TID_FLEET_SPEED","VITESSE"
"TID_SPEED_DIST_PER_MINUTE","{0} UA/{1}"
"TID_SHIPYARD_CAPACITY","CAPACITÉ DE FLOTTE"
"TID_SHIPYARD_CAPACITY_DESCR","Le nombre de vaisseaux que vous pouvez construire."
"TID_BUILDING_LEVEL_DESCR","NIVEAU STATION"
"TID_DISBAND_SHIP_BUTTON","Démanteler"
"TID_UPGRADE_BUTTON","AMÉLIORER"
"TID_INFO_VALUE_PER_HR","{0}/h"
"TID_INFO_VALUE_PER_SEC","{0}/s"
"TID_INFO_VALUE_PER_DAY","{0}/ j"
"TID_INSTALLED_MODULES_AREA_TITLE","MODULES INSTALLÉS :"
"TID_SECTOR_UNLOCK_PRICE","COÛT DE SCAN"
"TID_SECTOR_UNLOCK_TIME","DURÉE DE SCAN"
"TID_UNEXPLORED_SECTOR","Secteur inexploré"
"TID_UNEXPLORED_SECTOR_DESCR","Une partie inexplorée de l'espace. Construisez un scanner à courte portée dans un secteur adjacent pour pouvoir l'explorer."
"TID_SECTOR_DISPLAY_NAME","Secteur {0}"
"TID_ASTERID_FIELD_HYDROGEN_REMAINING","HYDROGÈNE PRÉSENT SUR CET ASTÉROÏDE"
"TID_ASTERID_FIELD_CREDIT_REWARD","CRÉDITS STOCKÉS"
"TID_TOTAL_HYDRO_IN_SECTOR","QUANTITÉ D'HYDROGÈNE DANS LE SECTEUR"
"TID_STATION_UPG_SHIPMENT_YIELD","VALEUR DE CARGAISON"
"TID_STATION_UPG_SHIPMENT_YIELD_DESCR","Les crédits que les cargaisons de cette station génèrent par heure."
"TID_NUM_SHIPMENTS_PER_HR","CARGAISONS PAR HEURE"
"TID_NUM_SHIPMENTS_PER_HR_DESCR","Le nombre moyen de cargaisons que cette planète génère à chaque nouveau cycle horaire."
"TID_NUM_SHIPMENTS_MAX","CARGAISONS MAX"
"TID_NUM_SHIPMENTS_MAX_DESCR","La quantité maximale de cargaisons que cette planète peut contenir."
"TID_SHIP_EDIT_MODULES","Installer des modules"
"TID_REDSCANNER_MAX_BATTLESHIPS","LIMITE DE CUIRASSÉS"
"TID_REDSCANNER_MAX_BATTLESHIPS_HINT","Le nombre maximum de cuirassés qui peuvent être envoyés par le scanner pour les étoiles rouges de niveau maximum. Les autres types de vaisseaux peuvent être envoyés librement."
"TID_REDSCANNER_MAX_STAR_LEVEL","NIVEAU MAX D'ÉTOILE ROUGE"
"TID_REDSCANNER_MAX_STAR_LEVEL_HINT","Les étoiles rouges de haut niveau contiennent de meilleurs artéfacts et des forces Cerbères plus puissantes."
"TID_REDSCANNER_MAX_INFLUENCE","INFLUENCE MAX"
"TID_REDSCANNER_MAX_INFLUENCE_DESCR","La quantité maximale d'influence que le joueur propriétaire peut obtenir en effectuant des missions d'étoile rouge au niveau maximal permis par ce scanner."
"TID_REDSCANNER_CREDITS_PER_DAY","QUANTITÉ D'ASTÉROÏDES RICHES"
"TID_REDSCANNER_CREDITS_PER_DAY_DESCR","La quantité de crédits pouvant être obtenus par jour grâce au forage d'astéroïdes riches dans les étoiles rouges de niveau maximum autorisé par ce scanner."
"TID_REDSCANNER_OPTIMAL_INFLUENCE","INFLUENCE OPTIMALE"
"TID_REDSCANNER_OPTIMAL_INFLUENCE_DESCR","Si le joueur réussit dans les étoiles rouges du niveau maximum permis par ce scanner, il obtiendra plus d'influence lorsque son influence est inférieure à cette valeur."
"TID_TRANSPORT_CAPACITY","EMPL. CARGO DE BASE"
"TID_TRANSPORT_CAPACITY_DESCR","La quantité d'emplacements disponibles pour charger des cargaisons et des artéfacts. Des modules supplémentaires peuvent modifier cette capacité."
"TID_TRANSPORT_CAPACITY_TOTAL","TOTAL D'EMPL. CARGO"
"TID_TRANSPORT_CAPACITY_TOTAL_DESCR","La quantité d'emplacements totale disponible pour charger des cargaisons et des artéfacts, effets de modules installés inclus."
"TID_HYDRO_CAPACITY","CAPACITÉ D'HYDROGÈNE DE BASE"
"TID_HYDRO_CAPACITY_DESCR","La quantité d'espace disponible pour stocker l'hydrogène récupéré. Installer des modules supplémentaires peut modifier cette valeur."
"TID_HYDRO_CAPACITY_TOTAL","TOTAL DE CAPACITÉ D'HYDROGÈNE"
"TID_HYDRO_CAPACITY_TOTAL_DESCR","La quantité totale d'espace disponible pour stocker l'hydrogène récupéré, effets de modules installés inclus."
"TID_MINER_MINE_SPEED","VITESSE DE FORAGE"
"TID_MINER_MINE_SPEED_VALUE","{0}/min"
"TID_MINER_MINE_SPEED_DESCR","La vitesse de forage de base de ce vaisseau. Installer des modules supplémentaires peut modifier cette valeur."
"TID_MINER_AUTO_SECTORS","SECTEURS DE FORAGE"
"TID_MINER_AUTO_SECTORS_DESCR","Nombre de secteurs dans lequel le vaisseau de forage effectuera des forages avant de nécessiter de nouveaux ordres."
"TID_DRONE_LIFETIME","DURÉE DE VIE"
"TID_DRONE_LIFETIME_DESCR","Les drones ont une durée de vie limitée. Une fois le minuteur arrivé à zéro, le drone sera détruit."
"TID_TIME_MODULATOR_SPEEDUP_FACTOR","FACTEUR D'ACCÉLÉRATION"
"TID_TIME_MODULATOR_SPEEDUP_FACTOR_DESCR","Indique le taux d'accélération de l'écoulement du temps du modulateur temporel."
"TID_TIME_MODULATOR_MAX_TIME","DURÉE MAX"
"TID_TIME_MODULATOR_MAX_TIME_DESCR","La durée maximum pendant laquelle le modulateur temporel peut rester actif avant de devoir être rechargé."
"TID_TIME_MODULATOR_REGEN","RECHARGE PAR JOUR"
"TID_TIME_MODULATOR_REGEN_DESCR","La durée d'activation du modulateur temporel autorisée par jour."
"TID_FINISH_REPAIRS_NOW","Terminer les réparations"
"TID_RELAY_DURATION","DURÉE D'ACTIVATION"
"TID_RELAY_DURATION_DESCR","La durée pendant laquelle le relais sera actif dans chaque secteur qu'il couvre."
"TID_RELAY_SHIPMENTS_PER_HOUR","CARGAISONS PAR HEURE"
"TID_RELAY_SHIPMENTS_PER_HOUR_DESCR","Le maximum de cargaisons qui sera livré automatiquement par heure, pour chacun des secteurs concernés par l'activation du relais."
"TID_RELAY_ACTIVATE_PRICE","COÛT D'ACTIVATION"
"TID_RELAY_ACTIVATE_PRICE_DESCR","La quantité de fragments d'étoile bleue nécessaires pour activer le relais dans un seul secteur."
"TID_RELAY_FRAGMENTS_STORED","FRAGMENTS STOCKÉS"
"TID_RELAY_FRAGMENTS_STORED_DESCR","La quantité de fragments d'étoile bleue qui est actuellement stockée dans la station et qui peut être utilisée pour l'activation."
"TID_RELAY_FRAGMENTS_MAX","FRAGMENTS MAX"
"TID_RELAY_FRAGMENTS_MAX_DESCR","La quantité maximum de fragments d'étoile bleue qui peut être stockée dans la station."
"TID_RELAY_MAX_SECTORS","SECTEURS MAX"
"TID_RELAY_MAX_SECTORS_DESCR","La quantité maximum de secteurs qu'un relais actif peut couvrir simultanément."
"TID_SPAWNER_DELAY","DÉLAI DE CRÉATION"
"TID_SPAWNER_DELAY_DESCR","La durée nécessaire à la création d'un vaisseau après l'apparition de cette porte de saut."
"TID_SPAWNER_NUM_SPAWNED","VAISSEAUX CRÉÉS"
"TID_SPAWNER_NUM_SPAWNED_DESCR","Le nombre de vaisseaux Cerbères créés après l'apparition de cette porte de saut."
"TID_SPAWNER_MAX_RADIUS","RAYON D'EFFET DE CRÉATION MAXIMUM"
"TID_SPAWNER_MAX_RADIUS_DESCR","La distance maximale depuis le centre de la porte de saut à laquelle les vaisseaux Cerbères peuvent apparaître."
"TID_SPAWNER_PROGRESS","Création de vaisseaux..."
"TID_EMP_RESIST","RÉSISTANCE IEM"
"TID_EMP_RESIST_DESCR","La durée de désactivation est réduite par ce pourcentage quand le module IEM est utilisé contre ce vaisseau."
"TID_LEADERBOARDS_DLG_TITLE","CLASSEMENTS"
"TID_LEADERBOARDS_DLG_TOP_PLAYERS","MEILLEURS JOUEURS"
"TID_LEADERBOARDS_DLG_TOP_CORPS","MEILLEURES CORPORATIONS"
"TID_LEADERBOARDS_DIALOG_COLUMN_NAME","Nom"
"TID_LEADERBOARD_SHIP_XP","EXP"
"TID_SHIP_STAT_XP","EXP"
"TID_SHIP_STAT_XP_INFO","Vous gagnez de l'EXP lorsque vous infligez des dégâts aux cuirassés des autres joueurs sur les étoiles blanches."
"TID_SHIP_XP_EVENT_TITLE","ÉVÈNEMENT CLASSEMENTS DES VAISSEAUX"
"TID_SHIP_XP_EVENT_ENDS_IN","SE TERMINE DANS : {0}"
"TID_SHIP_XP_EVENT_INFO","Envoyez vos cuirassés récolter de l'EXP sur les étoiles blanches !\n\nVous obtenez de l'EXP lorsque vous infligez des dégâts aux cuirassés des autres joueurs. Les vaisseaux détruits sont retirés du classement. Les vaisseaux disposant du Sanctuaire perdront toute leur EXP quand ils seront détruits.\n\nÀ la fin de l'évènement, les propriétaires des meilleurs cuirassés gagneront des cristaux :\n\nTop {3} : <quad class=''pc''><color>{0}</color>\nTop {4} : <quad class=''pc''><color>{1}</color>\nTop {5} : <quad class=''pc''><color>{2}</color>"
"TID_SHIP_XP_EVENT_ENDED","L'ÉVÈNEMENT EST TERMINÉ"
"TID_SHIP_XP_EVENT_AWARD","L'évènement Classements des cuirassés est terminé ! Vous êtes arrivé à la position suivante dans le classement : {0}. Vous avez reçu <quad class=''pc''><c3>{1}</color>"
